year,V1
2007,and i wonder who let in the rain i'm not the same and wind up in too deep sometimes they lose control 
2016,been walking gets too long in case the grass you thought was you can come on home when the road that you've been 
2003,i found a dream a dream that i could call my own i found a thrill a dream that i 
2015,i'm in the corner watching you kiss her oh oh i'm right over here why can't you see me oh oh i'm giving it my all but i'm not the girl you're taking home ooh ooh i keep dancing on my own i keep dancing on my own 
2005,i'll forget your name and my name je m'en irai incognito i'll go incognito pas facile de te tourner le dos 
2000,there is only one road i'm walkin only one lifetime one heart to guide me only one road i'm walkin i can still taste the sorrow of your tears 
1994,coz i gotta see my baby it's been too long since i held him in my arms gotta be with my baby it's been so long i can't be strong no more 
2007,and do i love you my oh my oh how i love you baby baby baby baby and i love you baby like a school boy loves his pet do i love you my oh my oh baby 
1999,if walls could talk ooohthey would say i want you more and that you will always be the one for me and with every move they'd know i love you so 
2007,you're holding heaven in your arms have you ever been in love have you when you find it don't let go have you ever said a prayer 
2004,let the rain come down and wash away my tears let it fill my soul and drown my fears let it shatter the walls for a new sun hush love i see a light in your eyes 
2015,and that's how i know you've been looking for a guy whose been looking for a girl like you that's how i know you've been looking for a guy whose been looking for a girl like you you've been looking for a guy whose been looking for a girl like you i've been looking for a girl like you 
2003,there's still a little bit of your ghost your witness love it taught me to lie there's still a little bit of your words i long to hear you step a little closer to me 
2003,i wanna know if you're busy i wanna know if you're doing anything tonight i wanna know if you missed me i wanna know baby 
2008,nothing brings your heart so much pain till you're burned by the flame nothing hurts so bad no nothing hurts like love 
2009,and i can’t do this by myself all of these problems they’re all in your head and i can’t be somebody else you took something perfect 
2008,playing with the queen of hearts knowing it ain't really smart the joker ain't the only fool who'll do anything for you that's what i'll have to do to keep me away from you and baby i know it makes you sad 
0,it's the time of the season for loving any time to show to show you what you need to live tell it to me slowly 
2014,and she'll do whatever she wants and i'll do whatever she wants i don't want her to stop i want whatever she's got whatever she's got 
2005,i do believe it's true then i hope it takes me too cause you're the only song i want to hear and i do believe it's true 
2006,and you light up my life you give me hope to carry on you light up my days cause you light up my life 
2010,"and i said ""what about breakfast at tiffany's"" and as i recall i think we both kind of liked it"" and i said ""well that's the one thing we've got"" that we've got nothing in common "
2010,"did you stick with me it's not a house anymore ""it's not a house anymore"" wants to see the sun go down down down down down "
2007,look around your world pretty baby the right time to roll to me and i don't think i have ever seen so look around your world pretty baby 
2015,everybody's looking for a new horizon what if i choose to let it go these wings were made to baby these wings were made to fly 
2009,i wanna get back to the old days and i knew it was you i wanna talk back and get yelled at like you miss me caus i know that you do 
2011,think you've made your greatest mistake i'm not gonna call this a break think you really blew it this time i see it written in your face you know you made it 
2011,you can break everything i am like i'm made of glass like i'm made of paper go on and try to tear me down 
2013,cause i don't wanna fall in love make so nervous that i just can't hold your hand so i'm putting my defenses up make me so nervous that i just can't hold your hand 
2013,we'll be shootin stars just passin by we'll be burnin up like neon lights shining like stars cause we're beautiful shining like stars cause we're beautiful beautiful 
2013,for you to find me sing to me - i know you're there you could be my sanity say you'll be my nightingale 
2013,but even if the stars and moon collide i never want you back into my life you can take your words and all your lies you don't deserve to know the way i used to think about you 
1998,try and keep your head up to the sky you gotta be you gotta be hard you gotta be tough you gotta be stronger you gotta be cool you gotta be calm 
1999,and you have the audacity to even come and step to me can you pay my bills can you pay my telephone bills so you and me are through 
1999,ladies leave your man at home and all you fellas leave your girl with her friends yes it's true you got a man all you ladies leave your man at home 
1999,"if no one is around you say ""baby i love you"" you acting kind of shady ain't callin me baby better say my name why can't you just tell the truth "
2001,you thought that i'd be sad without you i laugh harder i'm a survivor i'm not gon give up i'm a survivor i'm gonna make it i will survive keep on survivin 
2001,i'm dreaming of a white christmas may your days be merry and bright and may all your christmases be white of a white of a white christmas i've been dreaming of a white christmas 
2005,can you keep up babyboy make me lose my breath hit me hard make me lose my breath gave you the wheel but you can't drive me 
0,and i see my life and when the journey's over and all my dreams come true i dream of you 
0,i'm coming out i want the world to know i got to let it show i'm coming out comin 
2001,but that's all right for her i want muscles i just want some strong man to hold on to but that's alright for her 
2010,i'm only gonna let you kill me once i'm only gonna let you kill me then some i'm only gonna let you kill me once once once yeah-ah 
2014,you're the boy who murdered love stop stop stop stop stop oh you love it no no no no no now you've done it oh you're the thief of innocence 
0,she wouldn't walk out the door leaving you behind stay all night see the light that's all i wanna do i would lose both of my shoes and all night walking home with you 
2005,but i will go down with this ship i'm in love and always will be and i caused nothing but trouble i understand if you can't talk to me again and when we meet which i'm sure we will 
2009,it's always weirdness while you freak scene just can't believe us why can't it just be cool and free us why can't it just be cool and leave us 
2006,just take me inside your arms and hold me tight and always be by my side if i am wrong or right accept me for what i am accept me for the things that i do 
2005,mm walk on by don't stop the tears and the sadness you gave me is all that i have left baby never even see the tears i cry don't don't stop 
2009,time goes by so slowly ooh my love my darling ooh time goes by so slowly ooh i need your love 
2005,what the world needs now is love sweet love there are mountains and hillsides enough to climb it's the only thing that theres just too little of no not just for some oh but just for every every everyone 
2006,and i will love you oh how i'll love you to live without you would only mean heartbreak for me 
2007,what do you get when you fall in love don't you know that i'll never fall in love again you only get a life of pain and sorrow no no i'll never fall in love again 
0,i've kept the memories one by one i know i'll never love this way again so i keep holding on before the good is gone i'll stand here and remember 
2006,could you be the dream that i once knew is it you could you be the dream that might come true i keep remembering you 
2007,why do you have to be a heartbreaker when i was being what you want me to be this world may end not you and i 
0,and then if you can remember knowing you can always count on me for sure for good times and bad times thats what friends are for 
0,break their hearts and they say good-bye oh they teach how to meditate look around and tell me what you see what's a-happenin to you and to me 
2007,i'm begging of you please don't take my man please don't take him just because you can please don't take him even though you can jolene jolene 
2007,here you come again just leave it up to you and in a little while is here you come again and here i go 
2007,now i find i've changed my mind and i've opened up the door help me if you can i'm feelin down won't you please please help me oh help me if you can i'm feelin down 
2008,dreamin of the river and the rising sun oh-oh-oooh-oh where is the river unbroken i watch through the windows of forgiveness oh-oh-oooh-oh where is where is the river unbroken 
2010,if you want something to play with don't be ashamed to let your conscience be your guide i believe you love me forget your foolish pride my time is too expensive and i'm not your little boy 
2009,but i can see you your brown skin shinin in the sun i can tell you my love for you will still be strong i can see you your brown skin shinin in the sun out on the road today i saw a deadhead sticker on a cadillac 
2009,i was either standing in your shadow or blocking your light though i kept on trying i could not make it right there's just not enough love in the world i was either standing in your shadow or blocking you're light 
2008,shine on me sunshine walk with me world i'm the happiest girl in the whole usa now shine on me sunshine 
2007,feels like i'm lost in a deep cloud of heavenly scent i love you always forever everywhere i will be with you everything i will do for you 
2003,once again you'll be back in my arms once again is the answer up above how can i oh how can i tell them this is not a puppy love 
2009,yellow is the colour of my true love's hair i love the best blue's the colour of the sky-y mellow is the feeling that i get 
2008,and so i'm offering this simple phrase to kids from one to ninety-two although it's been said many times many ways merry christmas to you 
2008,i'm dreaming of a white christmas with every christmas card i write may your days be merry and bright and may all your christmases be white 
2010,i better find your lovin i better find your heart i bet if i give all my love and i better find your lovin 
0,i can't get over you you left your mark on me cause you're a good girl and you know it you act so different around me i know exactly who you could be 
0,and don't tell me what to do and don't tell me what to say and don't tell me what to do yeah don't don't you tell me what to say 
2007,bird yeah if that mockingbird don't sing if that diamond ring don't shine and if that mockingbird don't sing 
2016,i don't know what it is that makes me love you so that ever since we met you've had a hold on me i just want to be beside you everywhere i said no matter no matter what you do 
2006,i just don't know what to do with myself baby if your new love ever turns you down i don't know what else to do i don't know just what to do with myself 
0,you don't have to say you love me you don't have to stay forever i can't help but love you but believe me i'll never tie you down 
2001,sunny yesterday my life was filled with rain sunny you smiled at me and really eased the pain my sunny one shines so sincere the dark days are done 
2007,why do stars fall down from the sky on the day that you were born and decided to create a dream come true and golden starlight in your eyes of blue 
0,cause i need your love i want your love in love with this girl i need your love 
2008,we're in this together and what you're gonna do that you can remember and what you gonna say 
2007,i can hardly wait to hold you feel my arms around you waited just to love you i love you so 
2006,why can't you see what you're doing to me when you don't believe a word i'm saying and we can't build our dreams 
2004,i want you to want me i need you to need me i'd love you to love me i'm beggin you to beg me 
2007,you and me and a bottle of wine save tonight and fight the break of dawn come tomorrow - tomorrow i'll be gone cause girl you know i've got to go oh 
0,let this groove get you to move it's all right all right let this groove set in the shoes let this groove light up the fuse 
0,to keep it up so i am calling out to you to lift us up the world is rough and moving in the crowd there's a hint of a notion why do we feel we have to feed the fire 
2011,maybe i'll get drunk again i'll be drunk again maybe i’ll get drunk again i’m just drunk again 
2011,you are my one and only you can wrap your fingers round my thumb and hold me tight and you'll be alright and i'll hold you tightly cause you are my one and only and you can wrap your fingers 
2011,and out of all these things i've done i think i love you better now i'll do it all for you in time i think i love you better now now 
2014,and that i'll fight my corner my my-y my my-y give me love you know i'll fight my corner give me love 
2014,i need you darling if you feel you're falling if you love me come on get involved feel it rushing through you from your head to toe 
2014,it's the only thing that makes us feel alive where our eyes are never closing our hearts were never broken and time's forever frozen still 
2005,if you want some loving if you want some good loving if you need a good loving baby all you gotta do is pick up that telephone and dial now 
2005,well i love a rainy night i love a rainy night cause i love a rainy night yeah i love a rainy night 
2008,well the midnight headlight blind you on a rainy night but i gotta keep rollin lookin for a sunny day lookin for a sunny day yeah 
2009,just don't put down your guns yet now darling we'll find our own way home somehow oh you're born get old then die here 
2009,i don't wanna be ignored oh god i don't wanna be left out or get fucked but there's a talent in your lies a little bit for myself don't put a price on your health i give a little to her 
2005,and i'll be your cryin shoulder i'll be love's suicide and i'll be better when i'm older i'll be the greatest fan of your life 
2010,and only now i see the light well anyway it's looking like a beautiful day one day like this a year would see me right one day like this a year would see me right for life 
2007,the secret messages are calling to me endlessly they call to me across the air they whisper in your ear they're calling everywhere into the air from far away 
0,but if i go will you love me will you want me like that and if i leave will it end if i go will you love me 
2014,but it's too late to have that kinda conversation just take that pain and let that motherf**ker burn and you know that in time you will find so dig their grave and let that motherf**ker burn 
0,and drink some cherry wine oh oh to have a good time oh oh and drink some cherry wine oh yeah oh yeah 
2014,i keep going to the river to pray cause i need something that can wash off the pain and at most i'm sleeping all these demons away but your ghost the ghost of you it keeps me awake 
2007,but i know it's a lie what you keep inside if you think i'm fine it just ain't true i really need you in my life no matter what i have to do 
2007,oliver's army is here to stay oliver's army are on their way but it's no laughing party all it takes is one itchy trigger 
2015,i said let me be there in your morning let me take you to that wonderland that only two can share all i ask you is let me be there let me be there in your morning 
1999,many dreams have been brought to your doorstep they just lie there and they die there are you warm are you real mona lisa or just a cold and lonely lovely work of art 
1999,i'm a big big girl but i do do feel that i do do will miss you much but i do feel i will miss you much 
2003,i see you in the light you touch me in the darkness like a wind in the desert like a moon on the sea 
2013,like hunter and prey we run run eh yeah hunter and prey chasing each other through thunder and flames we run run eh yeah run run eh yeah we're just like hunter and prey 
2014,hear the echo of your drums it's in your call let the rain fall oh i feel 
0,no you're never gonna get it never ever gonna get it had your chance to make a change it doesn't matter what you do or what you say 
2007,please release me let me go release me and let me love again please release me let me go so release me and let me love again 
2007,so i sing you to sleep i brush back the hair from your eyes is so real that it makes me want to cry i brush back the hair from your eyes after the lovin 
2014,i just wanna be with you be with you and i can't go on i wanna be with you be with you wanna be with you 
2004,could i have this night to share this night together could i hold you close beside me could i hold you for all time could i could i could i have this kiss forever 
2001,you can run you can hide but you can't escape my love i won't beg you to stay you can't escape my love 
0,in the dark tonight cause i can't read your mind i need to know if what i'm doing is right 
2007,i can be your hero baby i can kiss away the pain i will stand by you forever i can kiss away the pain oh yeah 
2008,i'm not in love it's just a phase that i'm goin through i'm always lookin for somethin new but don't go runnin away 
2008,and i say you're right girl i can't go on longing go ahead lay it on it don't stop i'm the kinda guy that don't get real excited oh baby 
2008,do you know what it feels like loving someone that's in a rush to throw you away to be the last one to know the lock on the door has changed love you never know the minute it ends suddenly 
2008,with you whom i've crossed and i've quarreled but baby i was lonely i don't want to fight i'm tired of being sorry 
2008,i wanna know i wanna know why you wanna throw me i gotta know why you wanna throw me away there's a door that open and the moment you walk in it close 
2008,i'd give it all up but i'm takin back my love i've given you too much but i'm takin back my love don't you know i'm not attached to material i'm takin back my love my love my love 
2008,i'm not about to give in hey hey all the way hey hey can you hear me oh oh oh 
2004,you do what you do you know all the right people yeah you say what you say oh you do what they tell you to do 
2004,i will buy you a new car perfect shiny and new yes i will ooh i will buy you a garden 
2004,i loved it when you held me high daddy gave me a name my daddy gave me a name then he walked away 
1999,ooh i love the way you love the way you love me ooh to feel the way i feel with your arms around me i only wish that you could see the way you love me love me whoa whoa whoa the way you love me 
2005,hey that's the way we do it new friends and blue skies that never end hey that's the way we like it and all the girls have got it goin on 
2005,how can you just walk on by without one tear in your eye don't you have the slightest feelings left for me did you forget the magic 
2007,i get lost when everything i have doesn't mean a thing if it's without you i wanna stay lost 
2008,say my name and his in the same breath i dare you to say they taste the same i don't care what you think as long as it's about me let the guitar scream like a fascist 
2011,but i don't know much about classic cars but i've got a lot of friends stuck on classic coke let's hear it for america's suitehearts i'm in love with my own sins 
2011,does your husband know the way does he know the way of the crickets that would convince me to call it a night oh darling i know what you're going through 
2014,i don't wanna be your hero i don't wanna be a big man just wanna fight with everyone else i just wanna fight with everyone else 
2010,poppin bottles in the ice like a blizzard when we drink we do it right gettin slizzard hell yeah make you put your hands up make you put your hands up when we drink we do it right getting slizzard 
2010,here we go come with me with you right here i'm a rocketeer up up here we go with you right here i'm a rocketeer let's fly 
2010,if you still don't get it let me spell it out o-m-g you're so sexy you know you caught my eye with a b-o-o-t-y she says she wants to go back to my c-o-n-d-o 
2012,we are one tonight so turn up the love turn up the love we're turnin up the love 
2008,and a good heart these days is hard to find a good heart a good heart these days is hard to find so please be gentle with this heart of mine that a good heart these days is hard to find a good heart 
2015,though i want you i know i haven't a chance still i want you johnny delusional here 
2013,i'm not the way that i used to be my innocence is wearing thin but my heart is growing strong so call me call me call me 
2000,when the rainy days are dying gotta keep on keep on trying all the bees and birds are flying ahh ahh ahh never let go gotta hold on in 
2008,the whole club was looking at her she hit the floor she hit the floor and the reebok's with the straps with the straps she turned around and gave that big booty a smack hey 
2015,even nicer when it makes you feel good come on baby let the good times roll when the party gon stop let the good times roll gotta be the hottest when you shine like chrome 
2015,i'm drifting through the halls with the sunrise i can never let go i can never say no but maybe not tonight 
2015,and i'm learning so i'm leaving and even though i'm grieving st jude the patron saint of the lost causes st jude we were lost before she started 
2003,big me to talk about it i know that it's true well i talked about it put it on 
1984,i want you to show me i wanna feel what love is and i wanna feel i wanna feel what love is i know i know you can show me 
2014,when you find it all around you say it's what you need and hide your eyes when you're close to me well it comes in waves but it's hardest from the start you know it ooh ooh 
2007,and a date with the late show's all that you've got one of these nights you might find someone to love it's thursday night she should be out on the scene and an hour in the shower is the best that you've got 
2006,cause there's something about you baby makes me love you just a little bit more i'll keep you just the same and i need you just the same 
0,somebody shake me wake me when it's over when it's over somebody tell me that i'm dreamin and tell me that i'm dreamin 
2015,ah look at all the lonely people all the lonely people where do they all come from father mckenzie writing the words of a sermon that no one will hear 
2015,but the fool on the hill and the eyes in his head he knows that they're the fool the fool on the hill 
2005,the way life used to be the love you took from me in you i put my world has turned to dust 
2008,she used to be she's gone gone gone gone gone cause she was my girl she's gone the big red girl has gone 
2012,girl you know you're lost lost in the thrill of it all los angeles india lost on a train lost can't believe i got her out here cooking dope cooking dope 
2008,i don't hear a word they're sayin only the echoes of my mind i'm goin where the sun keeps shinin bankin off of the northeast wind 
2009,now that you're gone all that's left of the dreams i hold if you were still here with me i wait in the darkness of my lonely room 
2011,sometimes i feel i'm gonna break down and cry so lonely nowhere to go nothing to do with my time i get lonely so lonely living on my own i don't have no time for the monkey business 
2008,why should i keep loving you when i know that you're not true when you're the blame and why should i call you're name 
1994,if i could only give you everything you know i haven't got suddenly i'm on the street don't you think i've heard the talk 
2013,heard you a freak put my name on it montana she want to give it to me out the door she backed it up then she tipped on her toes and what the fuck you talking about with the big figures 
2012,i'm lookin for her i heard she keep her promises and never turn on you i heard she ain't gon cheat and she gon never make no move you can't tell a nigga nothin because i got my cash right 
2014,okay you're pretty your face is a work of art okay you're cover boy pretty stamped with a beauty mark but it's such a pity a boy so pretty with an ugly heart but it's such a pity a boy so pretty with 
2008,tell ya something that i've found that the world's a better place when it's upside down boy when you're playing with desire don't come running to my place when it burns like fire boy nothing sweet about me yeah sweet about me nothing sweet about me yeah 
2010,i am a woman on a mission whoa nothing can stop me i'm stronger than ever i'm gunna see this through stand aside cos i'm on a mission 
2007,i am milk i am red hot kitchen and i am cool i am lost 
2007,i thought you should know but i've run out of patience i couldn't care less i've run out of comments 
2007,no need to fight we'll be all right don't be uptight we'll be alright 
2003,anyone of us anyone you think of anyone of us say you will forgive me say you will believe me i can't take my heart will break 
1997,please don't distroy i'm gonna give you more gonna give you more hang on in there darling hang on in there baby i'm gonna give you more hang on in there baby 
2014,fly high and let me go when you pass by then you’ll know that this gonna take a bit of getting used to but i know what’s right for you fly high and let me go let me go 
2004,have you got cheating on your mind on your mind and it hurts to have them think that you're that kind oh woman 
2006,get out of my mind my love for you is way out of line you're much too young girl and though you know that it's wrong to be 
2004,still i'm so lonely and i guess there's just no getting over you and there's nothing i can do but spend all of my time out of my mind and i guess there's just no getting over you 
2004,lady willpower it's now or never give your love to me and well there's so much you have to learn 
2008,and a feeling of unknown shook my heart something's gotten hold of my hand scarlet for me and scarlet for you you smile and i am lost for a lifetime 
2014,what i feel tell me what is my life without your love if i give my love now to everyone like you oh tell me what is my life without your love 
2007,and i and i love you and when i'm holding you seems so good to be true oh you know that i love you oh oh oh 
2008,i swear i won't tease you won't tell you no lies i don't need no bible don't you know i love it till it hurts me baby 
1986,in the meadow we can build a snowman we'll pretend that he is parson brown he'll say are you married we'll say no man but you can do the job when you're in town 
2008,many ways merry christmas to you many ways merry christmas merry christmas merry christmas to you 
2007,well tell me do you think it'd be all right and anyway i've got no place to go and you know it might not be that bad the past is gone but something might be found to take its place 
1997,the whispers at the bus stop well i've heard about nights out in the schoolyard i found out about you i found out about you oh 
2009,summer came too early for the perfect time to leave we’re learning the hard way we’ve come too far to turn back 
2012,feliz navidad feliz navidad oh yeah feliz navidad la la la la la feliz navidad - i wanna wish you a merry christmas 
2006,i don't wanna lose you now or ever that i don't wanna lose you now or ever and ever 
1993,i'm dreaming of a white christmas just like the ones i used to know to hear sleigh bells in the snow where the treetops glisten and children listen 
2006,here i stand with my everlasting love need you by my side want to be your bride you'll never be denied everlasting love be a lasting part of everlasting love 
1996,baby won't you show me the way back to your heart let me see a sign to know if i'm close or far lead me back to the road that leads back to your arms show me the way back to your heart 
2010,he's well dressed not funny girls don't like boys girls like cars and money and these girls like these boys like these boys like these girls the girls with the bodies like boys with ferraris 
2010,hold on if you feel like letting go hold on it gets better than you know don't stop looking you're one step closer don't stop searching it's not over 
1994,she wakes me up when the sun goes down wheels of love go round wheels go round the wheel goes round 
2009,you did it to me once you'll do it again i need more of your assistance now you're making me crazy the way that you've been acting lately 
2008,you won't admit to it and you can't live like this and you you can't live like this 
2011,but you didn't have to cut me off make out like it never happened and that we were nothing but you treat me like a stranger and that feels so rough i guess that i don't need that though 
2014,i'm a walking nightmare an arsenal of doom i'm the sort of thing they ban i'm a walking disaster i'm a demolition man 
1994,sometimes i give myself the creeps it all keeps addin up i think i'm crackin up am i just paranoid am i just stoned am i just paranoid yeah yeah yeah 
1994,are you locked up in a world that's been planned out for you are you feeling like a social tool without a use i'm taking heed just for you i'm taking heed just for you yeah 
2001,i never knew you're such a funny guy oh nice guys finish last when you run out of gas you're kissing up and bleeding all your trust 
2001,now i cannot speak i've lost my voice speechless and redundant cause i love you's not enough i'm lost for words 
2008,welcome to a new kind of tension all across the alienation where everything isn't meant to be okay we're not the ones who're meant to follow 
2005,city of the dead at the end of another lost highway no one really seems to care i don't care if you don't care 
2009,21st century breakdown i think i'm losing what's left of my mind to the 20th century deadline i sat in the waiting room wasting my time 
2009,do you know the enemy well gotta know the enemy roh-ay so rally up the demons of your soul oh ay oh ay silence is the enemy 
0,oh i'll hold your heart and never let go but i just can't have you everything that i need i need from you but i just just can't have you 
2012,and you're numb to your old glory but now it's gone here goes nothing the shouting's over here goes nothing the shouting's over and out over and out again 
2009,a routine malaise would you always maybe sometimes think of all the ways 
2009,so i'll ask you kindly to make your way the perfect glare we all fall through and what was left 
2011,oh take me to your best friend's house i loved you then and i love you now oh yeah don't wave no goodbye don't wave bye don't 
2002,you're left so am i you are leftso am i you leave all inside you are left so am i 
2008,rock-a-billy rock-a-billy rock rock rock rock-a-billy rock-a-billy hoo rock rock ya know what rock-a-billy's all about ya know it's gonna make ya sing and shout 
2007,they like the way we react every time we hear the every time the bass bang let the beat wind you up and don't stop till your time is up 
2008,i always was one for crying looks like an early winter for us an early winter oh i need you to turn me over 
2008,you've got to give me everything you know i give you all of me i give you everything that i am and i want to make it worth the fight 
2015,i feel it deep inside without you yeah i love me gonna love myself no i don't need anybody else can't help myself no i don't need anybody else 
2009,dark is the sky i know this love of mine will never die oh and i love her 
2004,i run it up the flagpole and see who salutes and i'm so hot cause i'm in hell and it's a sin to live so well and it's a sin to live this well 
2008,let me hear you say make some noise if you feel this way if you've got a friend like that if you know what i'm talkin about 
1987,if i have to i can do anything i am strong strong i am invincible invincible i am woman 
1987,should i bring him down should i scream and shout should i speak of love i never thought i'd come to this 
2006,you and me against the world and when one of us is gone and one of us is left to carry on think about the days of me and you 
2015,you remember what i love so baby take me back cause when you're touching me baby i see sparks you make my heart go you 
1987,was i frightened was i scared was i thrown into confussion as they glided down so silently it wasn't an illusion no doubt about it as they stood right there in front of me 
2013,straight off the front line take a look at my face see what it's doing to me see what it's done to me 
2006,i do my best to give her love that lasts forever it seems like everything i do i'm doing better because she's as fine as she can be for everything she does for me 
2011,cause i wanna wrap you up i wanna make you feel wanted when i kiss your lips cause baby i wanna make you feel wanted 
2014,who's been where you are someday you'll look back on all these days but they don't mean you're all alone and someday you'll look back on all these days 
1991,big wheels keep on turning proud mary keeps on burning rolling on the river people on the river are happy to give 
2006,sugar honey ah sugar oh honey 
2008,and do i love you my oh my if i lost you would i cry oh how i love you baby baby baby baby do i love you my oh my 
1992,i've been watching you and if you cry out i'm gonna push it some more and if you cry out i'm gonna push it yeah 
2004,talking bout you and me yeah and the games people play oh the games people play now read up your horoscope and change your faith 
2000,lose my mind and the world seems to disappear all the problems all the fears 
2011,i can have it all and make it happen in a flash it takes hold of my heart what a feeling being's believing 
2015,i think you might of missed it i think you got it twisted when i told you to kiss it let me tell you what you need 
2012,come closer now if you wanna talk to me if you wanna get next to me won’t you tell me now do you like what you see 
2008,i'm not always there when you call buckshots hah but i'm always on time gave you my all baby be mine i'm not always there when you call but i'm always on time oh i'm feelin like ya livin a double life 
2011,"where the tree-tops glisten and children listen with every christmas card i write ""may your days be merry and bright and may all your christmases be white"" "
2009,and i get the - sweetest feeling the sweetest - sweetest feeling i get the - sweetest feeling honey't the sweetest - sweetest feeling - loving you 
2014,in this whole world what is fair falling behind in what could be bring me a higher love where's this higher love i've been thinking of 
2008,go on let it sink in blame it on the blue top got you feelin dizzy blame it on the a-a-a you can blame it on the goose 
2004,i don't wanna fall in love you make the knife feel good baby yeah i don't want to fall in love 
2009,don't mess up this good thing what we have together don't mess up no baby heaven knows how much i love you but if you think i can watch you play on me and understand it 
2009,my heart's on fire with desire cause i love you come give your love to me and now i need to convince you to feel the same so don't you stay over there talkin bout the way i feel 
1912,nasty nasty boys don't mean a thing huh nasty nasty boys don't ever change huh nasty nasty boys don't mean a thing oh you nasty boys don't mean a thing to me uh 
2008,with you so in love baby so in love so in love baby you so in love 
2015,people of the world today are we looking for a better way of life we are a part of the rhythm nation we can get it right one time 
2015,i really miss you much m-i-s-s you much i'll tell anyone whose heart can comprehend whose heart can comprehend baby i really miss you much m-i-s-s you much i really miss you much i really miss you much m-i-s-s you much i really miss 
2015,they said it wouldn't last cause i've learned in the past that love will never do without you love will never do sing never do without you sing it again now 
0,can't you see my desire that's the way love goes baby i've got on what you like ooh that's the way love goes 
2003,i've asked myself time and time i've said that i'll never fall in love with you again cause i'm falling in love with you again 
2001,guess i'm gonna have to ride it tonight it's all for you chicka ah if you gotta have it yeah yeah it's all for you 
2001,he'll tell me i'm the one i gotta get someone to call my lover i'll be the girl of his dreams maybe but he's got to have the qualities that i like 
2001,doesn't matter what your friends are telling you and it doesn't really matter what they believe it doesn't really matter what they believe what matters to me is you're nutty-nutty-nutty for me 
2004,if you got it to dish out i wanna make it like a dream for you you know i'll take it anywhere and how it feel making love to you 
2006,whether day or night i'll never leave see you don't have to be alone baby just pick up the phone and call on me so you ain't know 
2008,cause i'm sexy yeah that sexy sexy sexy you can work me out let me show you how 
2015,give me that naked new skin rush give me that you and me to the grave trust give me my girls learning love wild and free give me my boys and i swimming through the streets 
2015,tell them all they'll love in my shadow tell them all to go to hell i'll them all they'll love in your shadow i'll tell them all to go to hell 
2013,i find it kind of funny i find it kind of sad the dreams in which i'm dying are the best i've ever had i find it hard to tell you i find it hard to take and i find it kind of funny i find it kind of sad 
2009,i can take you for a ride on my big green tractor down through the woods out to the pasture girl you know you got me to hold on to we can take another ride on my big green tractor 
2009,mmmm whatcha say i just didn't know what to do mmmm whatcha say whatcha say whatcha say mmm whatcha say 
2010,in my head i see you all over me in my head it's going down in my head baby i see you all over me it's going down in my head 
2010,i give you my fortune and fame i'd even give you my name girl you take me higher girl you take me 
2011,daylight come and we don't wanna go home let the club shut down to the flo oh oh oh dayo me say day oh 
2012,i’m undefeated undefeated yeah no one told me what i could be i’m undefeated undefeated tonight please believe it i’m undefeated 
2013,tonight take me to the other side just take me to the other side so tonight kiss me like it's do or die just take me to the other side take me baby 
2009,even if the sky is falling down you won't be lonely even if the sky is falling down you'll be my only no need to worry baby are you down down down down down down down 
2016,now i i don't know what i'm gonna do when all that i can begin with you i'll turn around and walk away and i i don't know what i'm gonna do 
2011,let em burn into the night so hit the lights cause it’s hot in the club now so don’t let it stop now light it up to the sky 
2008,to think of how you'd feel when you saw it i didn't know that i had that much strength but i'm glad you see what happens when tell them you love them and don't mean it 
2011,i'm just about to meet my match she takes the i'm about to fall in head first here i come da da dum hit and run then i'm gone 
2012,i thought that i'd been over my head i'm so close to the waterline and the way i'm loving her now i know this is bound to go down as the big one 
2012,i know what people say your love i'm loosing control when i get close to you like lightning striking out of the blue 
2008,just because you think i might you won't have to worry baby i don't like no i don't like 
2013,i can't describe the way i feel the way i feel i just can't put in words what i feel for you the way i feel the way i feel it feels so good it hurts what you do the way i feel the way i feel or will i hide the way i feel the way i feel 
2003,play come on dj play that song you know that it turns me on dj just play that song cause i wanna be dancin all night long play come on dj play that song 
2011,pick your body up and drop it on the floor whoa live your life and stay young on the floor tonight we gon be it on the floor(whoa live your life and stay young on the floor now dale it's about time 
2011,na na na na na na na na na na somebody show me i wouldn't be lonely 
2011,here's what i do i'll play it loose it's just a little crush not like i faint every time we touch not like everything i do depends on you 
0,and oh darling i was blind to let you go let you go baby i want you back oh darling i was blind to let you go 
2011,and drink some cherry wine uh-huh oh no no oh we don't have to take our clothes off oh no and drink some cherry wine uh-huh we don't have we could dance and party all night dance and party yeah 
2009,weep no more weep no more my lady rock-a-bye your rock-a-bye baby with a dixie melody oh weep no more my lady so soft and low 
2009,she's no you oh no you give me more than i could ever want cause you're all the girl that i've ever dreamed she's no you girl 
2006,i don't want my love to go to waste you're the one i want to chase you're the one i want to hold i want you and your soul 
2004,it's your time to too too hott too hott everybody's got it goin on and on and on you know i like it when you uh uh uh 
2009,why don't you tell him that i'm leavin never lookin back again you found somebody who does it better than he can no more making you cry girl we flyin on a g5 g5 
2009,it's been about a year now ain't seen or heard from you i been missin you crazy how do you how do you sleep i found the letter you wrote me it still smells just like you damn those sweet memories 
2013,you know i don’t mind my feet on the edge and i come alive i feel invincible anywhere with you indestructible i go i go 
