year,V1
2008,but minute by minute by minute by minute cause minute by minute by minute by minute minute by minute by minute by minute i'll be holding on 
2005,i need it i need it when the moon is bright i need it i need it when you hold me tight i need it i need it in the middle of the night ooh whee i need it i need it when the moon is bright 
2008,but don't forget who's taking you home so darlin baby don't you know i love you so cause don't forget who's taking you home 
2002,this magic moment sweeter than wine whenever i hold you tight while your lips are close to mine 
2005,walkin the dog just a-walkin the dog if you don't know how to do it let me show you how to walk the dog 
2005,i found my thrill when i found you for you were my thrill you you 
0,cause it's gone gone gone whoa now it's gone gone gone whoa cause it's gone gone whoa cause it's gone 
2003,i got the shakes in my thigh bone i got the shivers in my knee bone shakin all over well you make me shake and i like it baby 
2015,but i was wrong yeah yeah yeah oh but i'm gonna keep on scheming til i can make you make you my own i'll get you someday oh-oh-whoa 
2005,i'm only human human born to make mistakes so many nights i longed to hold you 
2009,if i didn't care would it be the same would my ev'ry prayer begin and end with just your name and would i be sure that this is love beyond compare would all this be true if i didn't care for you 
0,who's that lady i gotta meet that lady that real fine lady that beautiful lady 
2001,if you ever feel the need to wonder why should you ever feel the need to wonder why cause at your best you are love and if you ever feel the need to wonder why 
2006,then you know coming back is harder all the memories i have still remain i knew before you let me know you let me know remember i love you 
2008,how did you know cause i never told but you found out i've got a crush on you you found out i've got a crush on you that you would know my thoughts before a word was said 
2011,well i don't want no bald headed woman well i don't want no sugar in my coffee i don't want no sugar in my coffee gonna make me mean oh make me mean 
2005,oh baby don't be shy i'd like to get to know you i'd like to make you mine don't be shy 
2012,say someday we'll be together i know i know i know i know my love is yours baby some sweet day we'll be together 
2012,if you decide to be untrue i'll be in trouble so if that's what you wanna do i'll be in trouble i can't prepare myself and soul i'll be in trouble so i just want you to know i'll be in trouble 
2015,you give me fever - you give me fever - when you kiss me fever when you hold me tight - you give me fever fever all through the night fever all through the night - wow 
1996,since you've got to go i don't want you to tell me just what you intend to do now cause how many times do i have to tell you darling darling i'm still in love with you now 
2007,now i shout it from the highest hills even told the golden daffodils at last my heart's an open door my secret love's no secret anymore 
2008,it's been a long but i know a change gonna come well i know i know change gonna come well i know i know i know change gonna come 
1993,the girl's got plenty good lovin ask me how i know and i'll tell you so she used ta be my girl 
2003,before you give up on love won't you just give me one don't spoil the whole bunch girl no give it one more try 
2007,will you be mine my darling dear love you all the time oh earth angel earth angel please be mine 
2007,i seem to be what i'm not you see i'm wearing my heart like a crown pretending that you're still around still around 
2014,here in the afterglow of day deep in the dark your kiss will thrill me like days of old lighting the spark of love that fills me 
2007,i want a man with a slow hand i want somebody who will spend some time i've found somebody who will understand i've found a lover with a slow hand 
2004,i'm so excited and i just can't hide it i'm about to lose control and i think i like it let's get excited we just can't hide it i think you get to me 
2005,good love now gimme that good good lovin good love good good lovin baby good love now come on and gimme that lovin good love ow 
0,you've lost that lovin feelin you lost that lovin feelin cause it's gonegonegone cause it's gonegone 
2008,the good thing i found don't let me down let me hold on to the good thing i found don't let me down just once in my life let me hold onto a good thing i've found don't a good thing i've found don't let me down fade 
2008,oh my love i've hungered for your touch a long lonely time i've hungered hungered for your touch 
0,girl i can't let you do this you're all i got to get me by without you baby what good am i what good am i 
2006,i just want to make love to you baby i don't want you make my bed i don't want you leave the home love to you yeah 
2006,"somebody can i get a witness let me hear you say ""yeah yeah"" can i get a witness i want be can i get a witness "
2006,walking the dog i'm just a walking the dog if you don't know how to do it c'mon c'mon now 
2002,i said the joint was rocking i said the joint was a rocking and they go on rocking well the joint stayed a rocking 
2002,when it's cold outside i got the month of may i guess you'll say hey hey hey hey oooh i even got the month of may 
2007,and put me on a train i've got no expectations so take me to the airport and put me on a plane 
2002,oh help me please doctor i'm damaged it's sleepin it's a beatin can't ya please tear it out and preserve it i'm sleepin it's a beatin 
2007,and if you want it you can lean on me yeah we all need someone we can lean on yeah we all need someone we can dream on and if you want it baby well you can dream on me 
2008,come on honey child i beg of you come on come on down you got it in ya i want you to come on come on down sweet virginia i want you come on honey child you got it in you 
2008,some pretty mama start breaking down on me gonna make you lose your mind yeah gonna make you lose your mind some pretty woman start breaking down on me 
2002,i want money that's what i want oh come on baby oh yeah that's what i want that's what i want whoa oh that's what i want yeah oh yeah that's what i want 
2011,walk right in sit right down daddy let your mind roll on everybody's talkin bout a new way of walkin do you want to lose your mind 
2000,not much longer would you be my baby ooh ooh ooh i heard it through the bass line how not much longer will you be mine not much longer would you be my baby ooh ooh ooh ooh ooh 
2005,i said what do you like he says you know what i like i like buttered popcorn when i asked him what was happenin in the world today 
2007,we want to say he'll break your heart one day he'll make a fool of you one day so with him i'm gonna stay 
2007,made me realize i should apologize and when he placed a kiss upon my face made me realize how he felt inside as he held my hand kind of tight 
2007,one night you held me tight without a word to say you passed me by are you just a breathtaking one night love-making 
2015,i know you send me send me ooh you thrill me thrill me i know you thrill me thrill me darling you thrill me thrill me 
2015,i hear someon sayin well don't you know workin on the chain gang all day long they're saying 
2000,don't know much about history don't know much biology don't know much about science book don't know much about the french i took 
2008,before you break my heart haven't i been sweet to you think it over this time before you leave my arms 
2012,oh my love a long lonely time i need your love and time goes by 
2008,love is like an itching in my heart just an itching in my heart and baby i can't scratch it keeps me sighing ooh 
2013,no you just have to wait she said love don't come easy it's a game of give and take you got to trust give it time 
2007,"i long to hold you tight baby i need your loving when you see me smile ""baby i need your loving "
0,oh my darling now you're gone oh my darling now now you're gone you made me love you and oh my darling now you're gone 
2007,come up the ladder to the roof where we can be where we can be where we can be closer to heaven if you'll come 
2008,oh winter's passed spring and fall yeah nathan jones you've been gone too long gone too long gone too long gone too long 
1995,my lonely days are over and life is like a song my heart was wrapped in clover the night i looked at you a dream that i can call my own a thrill i've never known 
2005,you got a reaction you got a reaction didn't you you took a white orchid you took a white orchid turned it blue 
1988,please please please please me baby please baby please please me don't go i said baby don't baby i said baby baby please don't go 
2007,to git you way down here i make you walk alone oh baby please don't go baby please don't go yeah 
1990,i'm so glad we made it i'm so glad we made it you've gotta gimme some lovin gimme some lovin gimme some lovin gimme gimme some lovin gimme some lovin every day 
2005,i'm the gypsy the acid queen i'm the gypsy and i'm guaranteed i'm the gypsy i'm guaranteed to break your little heart 
1993,rock me baby rock me all night long i want you to rock me like my back ain´t got no bones i want you to roll me till i won´t no more i want you to rock me rock me away from here 
1993,you're just a fool you know you're in love sometimes you're happy and sometimes you're sad you know you love him you can't understand why he treats you like he do when he's such a good man 
0,you've lost that lovin feeling now it's gone gone gone whoa now there's no welcome look in your eyes when i reach for you now it's gone gone gone 
2004,oh baby can't you see what you do to me you were meant for me there's nothing left for me to say 
2008,rosanna yeah meet you all the way all i wanna tell you is now you'll never ever have to compromise hoo hoo hoo hoo hoo yeah 
0,don't take her she's all i've got i'm beggin you friend she's everything in life i'll ever need she's my fingers when i want to feel 
2010,i'm just talkin to you girl if you fuckin with me you go get some girls and bring em to me 
2008,check your handbook it's no trick why would you lie about something dumb like that why would you lie about anything at all first the window then it's to the wall 
0,no good no good baby you're no good ah-hah baby you're no good whoa oh-ooh you're no good no good no good 
2013,turn up your radio then we can get down to what is really wrong so i can feel you so maybe i can feel you 
2013,and i want to rock your gypsy soul and magnificently we will fold and when that fog horn whistle blows i gotta hear it and together we will fold 
2013,these dreams of you then you said i was the one had to reap what you did sow you couldn't really stand the pace 
2013,and it comes right in on time and it seems like and it feels like and it seems like yes it feels like a brand new day yeah 
2013,we shall walk again down along the lane and we'll softly sigh we'll make dreams come true 
2013,and we'll send you glad tidings from new york open up your eyes sa you may see hope that you will come in right on time and they'll lay you down low and easy 
2008,and everything looks so complete when you're walkin out on the street ooo-ooh-wee wild night is calling come on out and dance 
2008,you can take all the tea in china you can't stop us on the road to freedom knights in armor intent on chivalry because she's as sweet as tupelo honey 
2007,and i'm hoping the joist won't blow the hoist as we gaze out on as we gaze out on that's the way it all should happen just to be hip and get wet with the jet set 
2015,when we were young we used to go under the redwood tree maybe even thunder wonderful redwood tree 
2015,little girl since you said you're through now i feel so sad and blue girl since you said we're through and i feel so sad and blue 
2008,same old sensation isolation at the top of the bill what do you do when you get to the top and there's nowhere to go just how i get there will be anybody's guess left all the deadbeats on the top of the hill 
2007,and that special someone well mr dj play me something for me and my darling alright 
2008,now give me money but you're lovin don't pay my bills money don't get everything it's true what it don't get i can't use 
1998,way back in hist'ry thee thousand years in fact been a whole lot of women who sheddin tears for a brown eyed handsome man it was the trouble was a brown eyed handsome man 
2015,well i left my home down on a rural route and i told my folks i'm goin steppin out to get the honky tonk blues the jumpin honky tonk blues well lord i got em i got the honky tonk blues 
2006,can't you see you're everything i hoped for you're everything i need mark 
2002,here in the afterglow of day deep in the dark your kiss will thrill me like days of old lighting the spark of love that fills me 
2005,when there's no one else around and do all the things i told you i'm gonna wait way in the midnight hour you know what i'm gonna hold you in my arms 
2005,ow uh na na-na na-na need somebody help me say it one time c'mon y'all let's say it one mo time 
2010,if you'da taken an arrow and run it right through me ooh would have been a major attraction offering a note of distraction ooh baby you wouldn't have found a more down hero 
0,yeah then you make a silly tone puppy love now i'm like give a dog a bone so don’t go you are the only thing i need to get by get by you are the only thing i need ar yeah)to get by 
2007,what ya find ahh what you find what ya know ahh what you know what you find ahh what you find what you know ahh what you know 
