year,V1
2011,"i got a chopper in the car ugh ugh roll up and cock it and hit them niggas where it hurts if i die today remember me like <a href=""/wiki/john_lennon"" title=""john lennon"">john lennon</a> buried in louis i'm talking all brown linen huh "
2011,i see the love in disguise mirror on the wall here we are again you told me that they can understand the man i am so why are we here talkin to each other again 
2012,see the shrooms keep me up i ain’t got no worries i ain't got no worries i ain't got no worries you see money right there yeah that’s tunechi right there turn up yeah that’s mack maine right there and we ain’t got no worries see them shroomies right there we ain’t got no worries 
0,tell the bitches that be hatin i ain't got no worries look at you all my niggas look rich as fuck bitch niggas go behind yo back like nun-chucks and that's fucked up 
2012,yeah my homies still damn my homies still lil nigga make my weezy f i'm east side my niggas sean from the west 
2013,hey get your back off the wall don't you get comfortable looking so hot i think that i might fall just what i want so when we move you move 
1990,over the competition i'm towerin i'm gonna knock you out colors like shaft so you could say i'm shaftin and i came up with the funky rhyme 
2006,tear the roof off this ma'a'fucker light the roof on fire we gettin loose in this muh'fucker light the roof on fire fire fire shawty take it off if it get to hot up in this spot we get loose in this muh'fucker light the roof on fire fire fire 
2008,when i move you move just like that when i move you move just like that hell yeah hey dj bring that back we gon rush the back door and break em in 
2003,drop i'm too fast for y'all man i'm to fast for y'all got the whole crew ridin and we startin some shit 
2005,i'm comin for that number one spot alright but i'm coming for they number one spot alright man i'm coming for that number one spot alright but i'm coming for they number one spot alright man 
2008,talking a whole bunch of shit that i ain't trying to hear get back mothafucker you don't know me like that get back mothafucker you don't know me like that 
2006,i grew up a fucking screw-up got introduced to the game to the game then fucking blew up ever since i was an embryo waiting to shape up and ship out and i'm a heavyweight you niggas is lighter than my complexion 
2006,i know it's strange but my brain's gone really insane and i'm off the chain i feel like slappin somebody today slap slap 
2010,my chick bad my chick hood my my chick bad my chick hood my my chick bad better better than yours my my my chick bad better better than yours 
2015,i got bills i gotta pay i got mouths i gotta feed so i'm gon make sure everybody eats i got 
2010,alright already the show goes on anybody ever wonder when they would see the sun up just remember when you come up the show goes on 
2012,bitch bad woman good i'm killin these bitches you're misunderstood eh he heh 
2012,writes a prayer on some paper and then he nails it to the door listen not to what he speaks that's been the cursing of his cause with her eyes to the ceiling and a needle in her brain he take pictures with his killers then they sneak back to the states 
1994,strumming my pain with his fingers singing my life with his words telling my whole life with his words and then he looked right through me as if i wasn't there 
1990,i wanna kiss you in paris for you to justify my love hoping praying i wanna be your baby 
1992,it's your turn to cry this time we have to say goodbye and now i just don't want you you can forget about it baby 
0,and i'm not sorry i'm not sorry oops i didn't know i couldn't speak my mind what was i thinking oops i didn't know i couldn't talk about you 
2001,nothing but faith wouldn't i be broke without it all that i got to nothing but faith to 
2007,sweet sweet fantasy baby when i close my eyes you come and you take me it's so deep in my daydream sweet sweet fantasy baby x2 
2003,so come and get my love feeling you boy just waiting on you boy when i see you oh boy 
2008,tryin to get us going off the patron from my car into the club we migrate from the party to the after party migrate that's what i like 
2005,boom thats that beat we like boom we got the party gettin crunk if you don't give a damn go throw it up its like that make the party jump off 
2009,when i'm when i'm do anything for you see i been driving through your hood i got what you like and you know 
2010,can you feel it baby it's such a good vibration it's such a sweet sensation it's such a sweet sensation feel the vibration 
2007,the way you move and you remind me yes you do you realy like to move it you remind me the way you dress and the way you move it 
2014,if you looked in my life and see what i've seen cause he'll give you peace of mind for real yes you would 
2009,let's get it crunk upon have fun upon up in this dancery so you gots to dance for me let's get it perculatin while you're waiting 
2008,too strong for too long and i can't be without you baby anybody who's ever loved ya know just what i feel call the radio if you just can't be without your baby and i'll be waiting up until you get home cuz i can't sleep without you baby 
0,i hope this night will last forever you knew i could not resist makes me feel this way loves me better than you 
2000,i sing about what he's done for me it's been so much that i couldn't even tell if i tried be grateful for so lift your voice 
2006,it's undeniable how brilliant you are it's unforgettable now that we've come this far it's unmistakable that you're undeniable you're the only one who stuck it out last night 
2007,see the nation through the people's eyes see tears that flow like rivers from the skies where others turn and sigh you shall rise 
2008,i just wanna be close to you i just wanna be close to you huh i just wanna be close to you huh huh huh huh huh huh i wanna be close to you 
1990,and this is a beat uh you can't touch yo let me bust the funky lyrics you can't touch this that's word because you know you can't touch this stop hammer time 
1990,love is a feeling that the hammer definetly needs i need your love to make it so be mine so why don't you be mine 
1990,"i said ""we pray"" pray ah yeah we pray pray that's word we pray pray ah yeah we pray pray we need to pray just to make it today we need to pray just to make it today that's word we pray "
1994,pumps and a bump pumps and a bump we like the girls with the pumps and a bump if you wanna kick it with a g baby here's me ladies all everyone there's a man who is tight who can hit it all night but a nigga like me will dance up to some chopping and chewing 
2007,in ways that we never should be such a tiny offering we lay it at your feet we lay this at your feet 
1995,lean on me we all need somebody to lean on i just might have a problem that you'd understand 
2008,i said you wanna be startin somethin and the pain is thunder yeah yeah you're a vegetable you're a vegetable you're just a buffet you're a vegetable 
2008,the doggone girl is mine i know she's mine because she's mine she told me that i'm her forever lover you know don't you remember 
2004,jam it ain't too much it ain't too much for me to jam it ain't don't you jam it ain't too 
2016,all i wanna say is that all i wanna say is that hee all i wanna say is that hoo hoo all i wanna say is that hoo hoo hee 
2007,had a hold on me they thought they really had control of me cause you really can't control me endo smoke got me choked and i'm hopin 
2010,she's headed for the big time that means she's going hollywood she's going hollywood tonight it's true that you may never ever have that chance again 
2010,oh oh hollywood it's got you jumping like you should it's got you bouncing off the wall it's got you drunk enough to fall oh oh hollywood just look in the mirror 
2009,you like my new craze let's get together the smokes got the club all hazy i need you right in front of me 
2010,i'm hot cause i'm fly fly so when i hit that shit i watch em get it on the floor this is why i'm hot catch me on the block i keep it so clean the way you see me lean 
2001,i told y'all mother(*skurt* y'all can't stop me now listen to me now i'm lastin twenty rounds yes is you with me now yes then biggie biggie bounce yes people gon play me now yes in and outta town 
2002,i put my thing down flip it and reverse it if you got a big  let me search it and find out how hard i gotta work ya don't i look like a halle berry poster 
1995,to all my neighbors you got much flava this is how we do it let's flip the track bring the old school back this is how we do it oh i'm buzzing because this is how we do it to all my neighbours you got much flava this is how we do it 
2008,let's go somewhere and get it on tonite i've got a girl but you look good tonite it's one on one tonite you shouldn't have to be alone tonite 
2009,i need you i never took your number and i can't seem to find you i've been searchin all over facebook 
2010,i can't help myself i keep playing with fire i get a kick out of play with fire no i didn't uuuh 
2009,ive been wanting to tell you but i dont know how to tell you i think i like somebody else haaa haa haa x3 baby it's killing me this just isnt right for me 
2004,since i'm on the streets i'mma put it to a cease but i heard you blew a nigga with a ox for the phone piece but chill see you on the next v-i a two day stay you may say i need the time alone 
2004,straight up shit is real and any day could be your last in the jungle the d's on the roof tryna watch us and knock us for the fronters wannabe ill niggas and spot runners the type of nigga who be pissing in your elevator 
2008,hook - nas & keri hilson can't leave it the game needs him i'ma give em what they want i guess that makes me a hero 
2013,you don't wanna think about it you smoke about it don't talk about it who's the one to blame 
2014,late at night in the dark i close my eyes i’m not afraid and i’m not alone even if i’m dancing on my own all i hear is music i’m losing all control 
2007,baby i don't know baby it's your smile all i need is you why don't you just 
2008,sexy love girl the things you do baby girl you know you're my sexy love oh baby girl you make me say ohh ohhh ohhhh oh baby baby keep me sprung keep running back to you keep me runnin back to you 
2001,i say the fish don't fry in the kitchen beans don't burn on the grill that's right i said but now we're up in the big leagues now you stays on yo knees cause we's be in the big league 
2007,it's gettin hot in herre so hot i am gettin so hot i wanna take my clothes off oh it's gettin hot in herre so hot check it nelly took a trip from the lunar to neptune 
2002,i said give me two pair damn when those come out so i write the date on em walk in the mall and they know what i'm bout say the ones in the back and the pair you got on display 
2003,east coast i know you're shakin right down south i know you're bouncin right west coast i know you're walkin right down south i see you're bouncin right 
2013,all yall niggas wanna get like me surrounded by bitches that look like these they know it you know it bitch i'm a pro ain't a ho like me 
2001,well it's till i turn off the light turn off the light they say that girl you know she act so rough rough rough and i say follow me follow me follow me down down down down til you see all my dreams 
1993,you are my world you're a special treat you make me feel so good you make me forget my thoughts 
2013,why does she stay on my mind if it isn't love so if it isn't love if it isn't love 
2007,you drive me crazy freak ya like this when it's nice and wet i'm ready for your love grab it stab it cause you know i got's to have it 
0,you play the back bitch i'm in the front like a dungeon dragon like a dungeon dragon i ain't into s&m but my whip's off the chain i-i-i-i-is is this the thanks that i get for puttin you bitches on 
2010,don't worry bout me and who i fire i wish that i could have this moment for life for life for life cuz in this moment i just feel so alive alive alive i can't believe we really made it i'm partly surprised i swear 
2011,these girls fall like dominoes dominoes these girls fall like dominoes d-d-dominoes so when i'm in the hills i hang with kristin cavallari and when i'm in the a i'm with ciara or it's keri 
2012,fuck your fucking c**t bitches roman you need to know your station roman i know how bad you need a roman holiday roman holiday a roman holiday 
2012,it's a celebration put it up for the ghetto it's times like these champion a champion 
2011,ice my wrists and then i piss on bitches yeah they know what this is give bitches the business you a stupid hoe you a you a stupid hoe stupid hoes is my enemy 
2012,the boys always spending all their money on love you get high fuck a bunch of girls and then cry on top of the world i hope you have the time of your life 
2014,i'm feelin my feelin myself i'm feelin myself i'm feelin my feelin my feelin myself i'm feelin myself i'm feelin my feelin myself i'm feelin myself i'm feelin my 
0,raise every bottle and cup in the sky rich niggas only independent bitches only i got my real niggas here by my side only who the fuck you really wanna be with besides me i mean 
2015,by the way what he say that he love my sex appeal so i pulled up in the jag and i hit em with the jab like 
2014,i'm angry but i still love you can't stand it but i still love you soon as you out the nigga's lives is when they start to miss you niggas be mad when they can't come and live lavish with you 
2010,in my life and time i've made some bad rhyme i've acted out my love in stages but we're alone now and 
1997,everybody move to tha back of the bus we the type of people make the club get crunk but us gone bust you in the mouth with the chorus now say ah ha hush dat fuss 
1999,i'm sorry ms jackson i apologize a trillion times and yes i will be present on the first day of school and graduation know what i'm talking about jealousy and infidelity envy 
2003,i know you'd like to think your shit don't stank but lean a little bit closer i hope she's speeding on the way to the club she needs a golden calculator to divide 
2013,don't go crying to your mama cause you're on your own in the real world cause you're on your own in the real world don't go crying cause you're on your own hey in the real world 
2008,i take two steps forward i take two steps back and you know it ain't fiction you know it's a fact 
1988,just remember i'm forever your girl you gotta remember i'm forever your girl hey baby baby don't you know that i love you 
1988,he's a cold-hearted snake he's a lover boy at play he don't play by rules he don't play by the rules 
2007,and i'll be giving you the benefit of the doubt giving you a minute to try to work it all out and i'll be giving you a minute to try to work it all out i'll be giving i wanna give it giving you the benefit 
2006,can i have it like that you got it like that so act like your tryin to get this money right quick so can i have it like that 
2011,all the games they play i want you tonight i want you to stay give me everything tonight hey 
2012,i'm stuck right here and that is that you judge them on the life that they live to be the only thing in this life that wasn't a dream and if that happens then you've lost your way 
2000,i'm not a hooligan i rock the party and don't believe the hype but they hope to the pope and pray it ain't dope i don't rhyme for the sake of riddling 
0,come on ride the train hey ride it woo woo come on ride the train woo woo come on ride the train come on ride the train it's the choo choo train 
0,up in the club where they get real naughty take um from here to the private parties where there aint nothing but honies got ass bouncing on the floor this is how we do behind the playa's door 
0,i treat it so special now ya ho jealous freak hoes got several they tens or better i'm a trendsetter i'm a go-getter don't check i'm that nigga sit on my balmain zipper 
2014,i ain't got no type nah bad bitches is the only thing that i like woo i ain't check the price i got it and let my momma tell it nigga i ain't living right yup 
2007,you need a man with sensitivity someone who can love you someone who will need you someone who will treat you right like me girl 
2008,sexy can i hit it from the front then i hit it from the back know you like it like that girl how you shake it got a nigga like oh baby 
2015,rich boy sellin crack fuck niggas wanna jack shit tight no slack just bought a cadillac throw some d's on that bitch 
2013,she got that million dollar million dollar ooh ooh ohh she got that million dollar million dollar ooh ohh ohh and i'm gon make her tapout tapout tapout tapout tapout i got that fuck you if you love me on some nigga shit 
2015,15000 dollars on your bitch wanna fuck me cause i got a check nigga wanna flex ain't gotta flex but i got it oh ooh ooh give that ho some x she gone wanna sex every nigga in the set 
0,i’m day dreaming bout you sure turn me on baby and every time you let me nobody compare to your body yeah she modeling a lot i know she on the go 
2012,all i see is signs all i see is dollar signs money on my mind money money on my mind 
2005,killing me softly with his song telling my whole life with his words he was strumming my pain yeah he was singing my life 
2015,wiggle like you tryna make yo ass fall off i be steppin up in the club they make em drop to my shoe i'm too turned up it's finna go down baby she got a booty so big it's like a ferris wheel 
2015,and she gon shake it like a red nose like a like a like a red nose uh all this money start movin and i'mma throw it she choosin i got her lookin hm is it ok 
2008,oooh baby baby baby baby ow baby you got me so i don't know what i'm doing 
1992,do you really want me baby let me know cuz if you really like me i suggest you tell me so got no time for silly games that ain't even why i came cuz i may be the kind of guy you like 
2009,let's talk about you and me let's talk about all the good things let's talk about sex uh-huh come on all the ladies - let's talk about sex all right 
2011,shoop shoop ba-doop you're a shotgun - bang what's up with that thang oh you make me wanna shoop hey yeah i wanna shoop baby 
0,i don't have i do it for i do it for the love no i have no money on my mind 
2013,chidi-ching-ching could buy anything cop that three degrees low make it hot for me drop that king shit smoke this get down with the shit aye this that pop this down with the shit 
2014,so now we bout to break the bank money be on my mind niggas talkin bout soundin like la-da-di-do la-di-da-di-da-di-do now we bout to break the bank money be on my mind la-da-di-do la-di-da-di-da-di-do now we bout to break the bank 
2014,titties ass hands in the air shake it for the man of the year uh ma-man of the year ma-man of the bounce 
2013,whole life i been a g had bitches on the block had strippers on the pole had cocaine in the pot got fiends at the do so i turned that to a rock i'm a drug dealin nigga cause them grades ain't get me paid 
1999,pour me a coal and and oh by the way honey i'm back my head's killing me hey hey honey i'm home pour me a coal and oh by the way 
2007,time came and showed me your direction now i know i'll never ever go back i can be a better girl with love you give you rock my world 
2008,baby will you be my corona and lime little girls in the 818 get hot when i roll over she stay at home cause she hate the club and i will be your sandy beach 
2014,i may cry ruining my make-up wash away all the things you've taken big girls cry when their hearts are breaking big girls cry when their heart is breaking 
2007,don't give it up to show to show don't give it up don't you wanna 
2011,even when i'm walking on a wire even when i set myself on fire every day i try to look my best even though inside i'm such a mess 
0,i think it's bout time that we hit these niggas upside they got yo shit on the shelf oh mine is too say snoop's upside yo head i guess they got a chance to see dr bombay 
2010,beautiful i just want you to know you're my favorite girl yeah oh yeah there's something about you you don't ask why i roll with a crew and i smack up the world if they rude to you 
2008,me i'm feelin lonely and free a me say 7 years ago when you first start be my baby you were everything that i thought would be a lady won't you look inside your heart and give snowman a chance 
2008,watch me crank it watch me roll watch me crank dat soulja boy now watch me do crank dat soulja yoo 
2008,yo arab i really like you man yahhh trick yahhh hook get out my face get out my face yahhh 
2007,you gotta step like that to be a soulja girl you gotta walk it out to be a soulja girl know what i'm talking bout soulja girl you gotta walk it out to be my soulja girl 
2010,dis right here is my pretty boy swag girls on my dick when i pretty boy swag girls scream my name when i pretty boy swag girl scream my name when i pretty boy swag 
2002,and one kiss and i'm zapped oh how can heaven hold a place for me when a girl like you has cast a spell on me but first she'll conquer me discreetly 
2005,just close your eyes and i'll take you there i go to leave and you reach for me i'll lay around and wonder why you were always there for me i'll look around for another try and fade away 
0,i'm so into you i don't know what i'm gonna do dont know what to do boy you got me so confused i'm so confused i don't know what i'm gonna do 
2010,love will be right here be right here dont't you have no no fears have no fear)no fear don't shed no tears love is here 
0,chorus i'm sprung(i'm sprung dawg she got me got me doin things i'll never do if u ain't been i'm tellin you 
2011,you said you'd go into bed soon so i snuck off to your bedroom and i thought i'd just wait there and i pretended i was sleeping 
2004,i got the crowd yellin bring em out bring em out aye all the dope boyz yellin bring em out bring em out i got a packed house yellin bring em out bring em out hook - 2x 
2006,go and tell a nigga no wit a ass so fat hey why you wanna go and do that love huh hey-hey why you wanna go and do that do that hey-hey why you wanna go and do that-that-that 
2006,i like my beat down low and my top let back can see me ridin 24's with a chopper in the back got ya partners and the broad in ya car fucked up for i spit a hundred rounds and have everybody bailin 
2008,i ain't dead nah i ain't done nah i ain't break never i ain't fold never they hate me more so and yeah i know ha ha but here i go yeah 
2014,all i fuck is bad bitches ain't no mediocre hoe i won't hit no mediocre you a bad bitch 
2011,i got a hangover wo-oh i've been drinking too much for sure pour me some more what happens at the leather if you inspired it till i'm ten 
2007,all i do each night is pray hoping that i'll be a part of you again some day all i do each night is think of all the times i closed the door to keep my love within 
2015,kendall morgan & wrekonize if it didn't break before it's… about to we've been here before i don't ever want to change fragile wish i'd have known 
2005,i saw you standing and i've dreamed of you ever since girl i want to know your name i wanted to get down and sweet talk you 
1998,yeah yeah you can't run away you know it's gonna get ya yeah yeah yeah don't ignore it 
2000,esthero smoke machines and laser rays so let's get ready for the jam it was a thursday night and the party was bumpin 
2007,let's get into it get retarded let's get retarded ha let's get retarded in here let's get retarded ha let's get retarded in here r-e-t-a-r-d-e-d 
2004,get on the flow and move your booty mama we the blast mastas blastin up the jamma this that shit that make you groove mama get on the flow and move your body mama 
2007,where is the love love where is the love the love the love where's the truth y'all come on i don't know where is the love 
2010,pump it louder come on baby just this joint is fizzlin it's sizzlin right come on baby do it 
2008,cause you know-know-know-know yeah you know-know-know-know you gotta try when i really see you and what you're all about no no no no baby no no no no don't lie ooh don't-don't you lie cause you know-know-know-know yeah you know-know-know-know you gotta try got to try got to try 
2009,i got that boom boom boom i like that boom boom pow i'm on that next shit now let me get it now 
2009,can you meet me halfway right at the borderline i'll be looking out night and day and this is where i'll stay i want you so bad it's my only wish 
2009,imma be rockin like this what imma be livin that good life imma be livin that good good imma be fuego crazy imma be loca 
2009,i gotta feeling i gotta feeling ooohooo that tonight's gonna be a good good night i gotta feel and i'm feeling ooohooo 
2007,hate it or love it the underdog's on top and i'm gon shine homey until my heart stop go head envy me i'm rap's mvp and i ain't going nowhere so you can get to know me 
2012,fuck y'all mad at me for cause my belt got two g's on it i'm on the block like d 12 i got the white no d-12 thank god that a nigga seen another day got a chopper and a bottle fuck it let em spray 
2015,we havin’ a celebration love to stay high my cash up and your ass up and i'm the ones tipping the most got a silencer on the gun take it off like a stripper now go an’ light that weed up i’m trukfit tee’d up 
2005,watch who's comin at you why who's got the power why who's comin through watch who's gonna get you back on the bus 
2009,if i didn't care would it be the same would my ev'ry prayer begin and end with just your name and would i be sure that this is love beyond compare would all this be true if i didn't care for you 
2009,to all the people that lived above the buildings that i was hustling in front of now i'm in the limelight cause i rhyme tight don't let em hold you down reach for the stars cause you're the only one i'll give you good and plenty 
2009,i'm not the kinda man who gives up just like that it's not the things you do that really hurts me bad every man wants you to be his girl but i'll wait my dear til it's my turn 
2008,you got a real big heart but i'm looking at your you got real big brains but i'm looking at your i don't give a cause it don't mean a thang if you're looking at my 
2006,i'm not trying to pull you you're fit but my gosh don't you know it but i just did not wanna give the satisfaction to you your fit but my gosh don't you know it 
2006,i know it's hard to take but her mind has been made up i know you want to make her see how much this pain hurts but you've got to walk away now it's over but you've got to walk away now 
2006,when you're a famous boy it's all so easy you get a bit spoilt but i realised with you the truth could be a whole lot worse than the flack but i know i got a bit close to you and that you found it fucking boring 
2006,we never went to church and it's so hard not to search i'd ask you what i'm supposed to do now cause i forgot you left me behind to remind me of you 
2008,to the hip hip hop-a you don't stop the rock it to the bang-bang boogie say up jump the boogie the hip hip hop-a you don't stop the rock the hip hip-a hop-a you don't stop the rockin 
2007,timbaland & justin timberlake i got the remedy it's you on me and me on you and you on me and me on you and you on her then her on me and her on you and y'all on me 
2007,if you got the fattest ass on the block now drop let a nigga see the coochie pop now drop do the snake do the freak do the pop now drop one time all in together now drop 
1996,i know that i've imagined love before and how it could be with you you really hurt me baby and now i've got to know much more 
2010,and we can do this until we pass out until we hit the ground and pass out i’m a star and i bought my fucking cast out i’m pissed i never got to fly on a concord 
2011,i grew tired of the same then one night i'll be back one day through the fight through the pain i do it for the thrill 
1992,what about your friends will they let you down hey will they ever be around or will they turn their backs on you cause i supply creativity to what others 
2003,please stick to the rivers and the lakes that you're used to i know that you're gonna have it your way or nothing at all but i think you're moving too fast the rest is up to me and you 
2007,no i don't want none of your time and no i don't want no scrub a scrub is a guy that can't get no love from me i don't want no scrub 
2001,i'm not in love so don't forget it don't think you've got it made i'm not in love no no it's because don't think you've gotten me 
2009,we don't buy no drinks at the bar let me hear you say aah its loso aah aah aah aah we don't buy know drinks at the bar and we don't buy no drinks at the bar 
2014,put your hands in the air if you're loving tonight keep your hands in the air if you're spending the night ooh nana now na na na all the problems you did have 
2002,drop the top and let the sunshine in get you a glass mix the coke and the henn it's quite alright with the dro in the wind with the dro in the wind 
2004,a little anita will definitely set this party off right she said she wants some ready for the world some new edition and if you ain't got no man hop up on my brougham you gots ta roll with the plan 
2005,and be hopeful hopeful and he'll make a way i know it ain't easy but that's okay let's be hopeful i wish that we could hold hands 
2007,when i'm lost on the road you know i gotta see well baby i gave you all i got there's something that i lack 
2007,but oh no i go faithlessly my friend i'm sure that you've seen better but as i go by think of you my friend but for you i did my best 
2007,and i'll take back the youth you can't repay and all the lies i never told and no i never meant you any harm it wasn't me but you who wrote this song 
2007,but the girl i love is oh so oh so far away it's so long lady angel i guess i'll say goodbye but i do believe i'm aging right before your eyes that the girl i love is oh so oh so far away 
2007,i went down an empty lane searching for a song came back an empty man my whiskers they hung long just hope all your trials weren't in vain i just hope all your trials weren't in vain 
2007,did you hold the hand that held me down who will stand at your defense did you kiss the hand that held me down when there's no one left for you to clown 
2007,fly low ye carrion crow and seize my body for the debt i owe and seize my body for to free my soul and a life long waiting for a desperate road 
2007,don't need no shoulders to lean i go where cold winds don't blow i'll drown no one to show me my baby's gone 
2013,i see two of my bitches in the club i think these bitches tryna set me up little bitch she used to be my favorite told my old ho she my new bitch 
2011,rack city bitch got my other bitch fucking wit my other bitch nigga staring at me don't get bapped got my shirt off the club too packed 
0,make it nasty make it nasty drop-drop it on a bitch make it nasty pop-pop it on a bitch make it nasty clap clap clap that ass make it nasty ha 
2012,i'm faded faded faded and i don't give a fuck my nigga i'm faded faded faded yeah my nigga i'm faded faded faded young moolah baby 
2011,bring it to the crib and get all this dick i know i'm blunt but how real is that i still got it for ya i still got it for ya and even though we let it go it’s better that you know 
2013,bitch i ate one roach and i made a lot of money and i never pull back shout-out to my nigga taco fuck that golf wang and i'm sharing slurpees and you ain't even begin to swallow 
1994,i'm not tryin to be funny but it's only a sexual thing it's like that it's only a sexual thing your gonna love the joy i bring 
2017,yeah yeah shawty got down and said come and get me yeah yeah i got so caught up i forgot she told me yeah yeah her and my girl used be the best of homies yeah yeah next thing i knew she was all up on me screaming 
0,i’ll get you hot i know you oh so well you know your daddy’s home daddy’s home and it’s time to play so it’s time to play said i’ll get you hot i know you oh so well so all my ladies say hey hey hey daddy daddy know what you like 
2010,i'm just talkin to you girl if you fuckin with me you go get some girls and bring em to me 
2010,tell your girls you're leaving i'll meet you in the lobby i'm so cold yeah you that hot tottie hot tottie thought i'd never fall in love thought i'd never fall in love 
2007,get silly cause now i'm i'm worth a million i'm calm like da sea i'm tryna represent 
2008,back it up drop it down ey big girl make em back it up make em back it up cause i'm a pro make ya bend ya back low cause i leave ya holy like ya pray in the temple 
2008,vanilla ice ice baby i busted a left and i'm heading to the next block if my rhyme was a drug i'd sell it by the gram vanilla ice 
2006,you just call on me brother when you need a friend i just might have a problem that you'd understand lean on me when you're not strong i'll help you carry on 
2010,i'ma sip moscato then i'ma throw this money i love the way yo booty go and i'll proceed to throw this cash 
2004,i'm giving you everything i'm giving you everything whatever i'm your baby tonight you know boy i'm your baby tonight i'm your baby i'm your baby 
1990,my name is not susan so watch what you say if you still need her for the love you recieve 
2009,i love you in place where there's no space or time i love you for my life you are a friend of mine and when my life is over remember when we were together we were alone and i was singing this song to you 
2002,gettin jiggy wit it what you want to ball with the kid cream to the maximum i be asking em would you like to bounce with the brother that's platinum 
2002,party in the city where the heat is on welcome to miami bouncin in the club where the heat is on i'm goin to miami 
2002,here come the men in black men in black galaxy defenders oahhaoohh ohh the galaxy defenders show love to the black suit cause that's the men in 
2002,just cruisin somewhere to clear my mind i'm just cruisin roll tight passed the park where i used to play 
2007,i didn't mean to break your heart i didn't mean to break ya you probably think that i'm a fuckin jerk let's break it down 
2008,baby where'd you get your body from tell me where'd you get your body from she pretty like her mama she hot just like her mama 
2012,if you love it like i love it and you feel what i feel inside if you feel it say hell yeah hell yeah can you feel the love 
2013,cause we be in the club cause i'm a get it all and i'm a throw it up and i don't give a fuck that's my fuckin problem huh 
2011,live it up like it's the weekend life when the dj play the right song gonna drink gonna party all night long we fly i mean so fly we goin need a whole week 
2014,hol up hol up hol up we dem boys hol up hol up hol up we makin noise hol up hol up we dem boys i'm takin them shots all my niggas stay loaded up 
0,all i wanna do is zoom-zoom-zoom-zoom and a boom-boom i'm feelin manly and you say it's comin in handy it's just the little things you do uh all i wanna do is zoom-zoom-zoom-zoom 
2011,my girls pissed and my daughters run away i went clubbing til my world was revolving i ride this motherfucking beat like a tractor i went clubbin til my world was revolving 
0,yeah then you make a silly tone puppy love now i'm like give a dog a bone so don’t go you are the only thing i need to get by get by you are the only thing i need ar yeah)to get by 
2002,put it out for the world to see lp and x-men to the tenth degree nobody in the world is safe when we melt down the wax in your record crates 
2014,you know i'll buy you that chanel right you know i'll fuck you like i'm fresh outta of jail right right left left right she make that ass go you know i buy you that chanel right 
2015,i said that i’ma ride for my motherfucking niggas most likely i’ma die with my finger on the trigger i been grinding outside all day with my niggas and i ain’t going in unless i'm with my nigga 
2007,let's dance in style let's dance for a while forever young i want to be forever young youth is like diamonds in the sun do you really want to live forever forever 
2006,"hook zion the grouch zion hit em with a ""one two"" hook the grouch zion {mistah fab} {and zion hit em with a ""one two""} "
