year,V1
2007,why do you have to be a heartbreaker when i was being what you want me to be this world may end not you and i 
1996,water of love deep in the ground it's gonna carry that water of love to me i'll be dead and gone in the afternoon carry that water of love deep in the ground 
1996,you're setting me up to put me down you're just making me out to be your clown you're just setting me up to put me down you better give it up give it up yeah give it up 
2005,"says something like ""you and me babe how about it"" there's a place for us you know the movie song and a lovestruck romeo he sings the streets a serenade and says something like ""you and me babe how bout it"" "
1996,she's making movies on location and the music make her wanna be the story and the story was whatever was the song what it was in her ears those phones so tight and the music's playing loud 
1996,is this just expresso love you know i'm crazy for the girl cos she was made in heaven and heaven's in the world 
2011,you're so far away from me so far i just can't see you're so far i just can't see yes you're so far away from me 
1996,now look at them yo-yo's that's the way you do it money for nothin and your chicks for free we gotta install microwave ovens oh that ain't workin that's the way you do it 
1996,here come johnny singing i gotta woman down in the tunnel trying to make it pay he do the song about the sweet lovin woman and he do the walk he do the walk of life 
2011,calling elvis - i'm here all alone or can he come to the phone oh love me tender - baby don't be cruel can he come to the phone 
1996,and i'm wondering where'd you get that cold cold heart you been givin me a bad time tell me what'd i do and you been givin me a bad time 
1996,sometimes you're the windshield sometimes you're the bug sometimes you're the ball sometimes you're going to lose it all 
1996,will you and your friend come around are you and your friend gonna get on down or are you and your friend gonna let me down or are you and your friend gonna get on down 
2011,if you wanna run cool if you wanna run cool you got to run yes if you wanna run cool you got to run i don't care if my liver is hanging by a thread 
2007,the dancing ones they really mean it you've got it they say when they've never seen it and what will you do 
0,that i was right at the start bang bang you're dead oh i'm so easily lead put all those rumours to bed 
2006,but still it's good to be in love with someone when you've always had to be with no one still it's good to be in love with someone find ourselves with no way home 
2003,i could tell by how far the child's shadow stretched out and so tell me am i very far am i very far now we're not very far now tell me all your thoughts on god 
1991,i must have been desperate i must have been pretty low i must have been pretty slow ooh get me out of here too much too young 
1991,it's a fine line between pleasure and pain you've done it once you can do it again fine line between pleasure and pain whatever you done don't try to explain 
2008,so we go to all the traffic and children on the back of a big bus all the way to bombay when they go i am with them ooh so we go to all the traffic and children 
0,break their hearts and they say good-bye oh they teach how to meditate look around and tell me what you see what's a-happenin to you and to me 
2007,i'm begging of you please don't take my man please don't take him just because you can please don't take him even though you can jolene jolene 
2007,now i find i've changed my mind and i've opened up the door help me if you can i'm feelin down won't you please please help me oh help me if you can i'm feelin down 
1997,heartbeat i'm looking for a heartbeat if you do to me wrong and it won't take me long but i can feel it in the rhythm of the heartbeat in the street tell me is it real now without a heartbeat 
2010,if you want something to play with don't be ashamed to let your conscience be your guide i believe you love me forget your foolish pride my time is too expensive and i'm not your little boy 
2009,i'll bet she's not like me she's out and fancy free but i still love her so and brother don't you know i'd welcome her right back here in my arms well i'll bet she's not like me she's out and fancy free 
2009,kick em when they're up kick em all around you don't really want to know just how far it's gone kick em when they're stiff kick em all around kick em when they're stiff kick em all around 
2015,well johnny can dance and johnny can love johnny can push and johnny can shove johnny can get down and johnny can throw up johnny can dance and johnny can love 
2009,but i can see you your brown skin shinin in the sun i can tell you my love for you will still be strong i can see you your brown skin shinin in the sun out on the road today i saw a deadhead sticker on a cadillac 
2009,i was either standing in your shadow or blocking your light though i kept on trying i could not make it right there's just not enough love in the world i was either standing in your shadow or blocking you're light 
2009,she can't feel the heat she wants to party ooh she wants to get down ooh all she wants to do is 
2009,there's an old man there from the old world to him it's all the same down at the sunset grill you see a lot more meanness in the city 
2009,and the tall grass waves in the wind you can lay your head back on the ground but this is the end this is the end 
2009,when your broken heart is on the mend til your little heart is on the mend and this is the last worthless evening that you'll have to spend baby 
2009,in a new york minute things can get pretty strange in a new york minute in a new york minute things can get a little strange in a new york minute you can get out of the rain 
2009,the more i know the less i understand but i think it's about forgiveness but i miss you baby all the things i thought i figured out i have to learn again 
2009,yellow is the colour of my true love's hair i love the best blue's the colour of the sky-y mellow is the feeling that i get 
2000,i'm gonna tell it all i'm gonna sell it all i'm gonna sell i'm gonna get out of here 
2000,i wouldn't know it i don't remember saying it and i tried to sleep alone and i wouldn't know it 
2002,and i said but it's now or never baby if this don't last forever but it won't last forever 
2002,and you give it all away don't want to see you come apart cause you give it all away and you give it all away now 
2005,you should follow me down in satellite towns i gotta get up to get this to light in the black and white town 
2005,if the sky starts falling on the heads outside if you see her again be sure to say hello could you seem above it all can't you see above it all 
2009,i'll see you back on winter hill stay with me see so far at the top i'll see you back climb the long grassy track to the top 
2006,cause i am barely breathing and i can't find the air don't know who i'm kidding imagining you care i don't suppose it's worth the price you're worth the price the price that i would pay but i'm thinking it over anyway 
1998,somehow i have to find and as i try to make my way i will learn to survive and i don't cry for yesterday 
1998,can't ever keep from falling apart at the seams cannot believe you're taking my heart to pieces we'll try to stay blind to the hope and fear outside when you come undone 
2007,bird yeah if that mockingbird don't sing if that diamond ring don't shine and if that mockingbird don't sing 
2006,i just don't know what to do with myself baby if your new love ever turns you down i don't know what else to do i don't know just what to do with myself 
2006,para bailar la bamba por ti sere por ti sere por ti sere dance the bamba no no no oh una poco de gracia 
1999,take another little piece of my heart now baby have another little piece of my heart now baby but when you hold me in your arms i say it again you'd better have a 
2011,he's as sweet as tupelo honey he's an angel of the first degree he's as sweet he's as sweet as tupelo honey he's as sweet he's as sweet 
2004,well i'm a honky tonk man and i can't seem to stop i love to give the girls a whirl to the music of an old juke box cause i'm a honky tonk man and i can't seem to stop i'm a honky tonk man and i can't seem to stop 
2006,little sister don't you little sister don't you little sister don't you kiss me once or twice tell me that's it nice and then you run yeah yeah little sister don't you do what your big sister done 
1997,well this could be the last time this could be the last time i don't know oh no oh no i don't know 
2004,i want you to want me i need you to need me i'd love you to love me i'm beggin you to beg me 
2007,you and me and a bottle of wine save tonight and fight the break of dawn come tomorrow - tomorrow i'll be gone cause girl you know i've got to go oh 
2015,see how high she flies she got the moon in her eye woo hoo witchy woman see how high she flies woo hoo witchy woman she got the moon in her eye 
2015,and i'm already gone i will sing this vict'ry song well i know it wasn't you who held me down yes i'm already gone 
2013,i know just what you mean james dean you said it all so clean and i know my life would look allright you were the lowdown rebel if there ever was 
2015,in between the dark and the light ooh coming right behind you swear i'm gonna find you one of these nights in between the wrong and the right 
1995,and she won't have to worry you can't hide your lyin eyes there ain't no way to hide your lyin eyes there ain't now way to hide your lyin eyes 
2015,there's gonna be a heartache tonight a heartache tonight i know there's gonna be a heartache tonight i know so turn out the light and we'll get it right 
2006,ooh and did i tell you that i need you got to get you into my life got to get you into my life got to get you into my life got to get you in got to get you into my life my life 
2014,no no don’t leave me lonely now coloured crimson in my eyes one or two could free my mind i feel the chemicals burn in my bloodstream 
2014,so open your eyes and see and all of the lights will leave into the night with me all of these stars will guide us home 
2005,if you want some loving if you want some good loving if you need a good loving baby all you gotta do is pick up that telephone and dial now 
2003,baby hold on to me so baby hold on to me when you hold on to me baby when you hold on to me 
2006,she was shakin oh oh ooo oh she was movin round and round oh oh ooo oh and she's shakin oh oh ooo oh oh she's shakin oh oh ooo oh 
2006,i think i'm in love and my life's looking up cause i can't get enough no no no it's gotta be love 
2006,i don't want to let you go till you see the light be my little baby oh ho oh be my little baby be my little baby uh-huh 
2006,i wanna go back but i can't go back i know cause i'm feeling so much older i said 
2006,well if i could walk on water and if i could find some way to prove if i could walk on water would you believe in me do i have to walk on water 
2005,well i love a rainy night i love a rainy night cause i love a rainy night yeah i love a rainy night 
2006,i'm not aware of too many things religion is the smile on a dog i know what i know if you know what i mean d-doo yeah philosophy is a walk on the slippery rocks 
2005,people are fragile things you should know by now be careful what you put them through you'll speak when you're spoken to 
2009,when you caught my eye you'll lose everything you find time to mend you choose to mend 
2008,in the end all you can hope for is the love you felt to equal the pain you've gone through are your eyes showing off for mine your face in my hands is everything good i need 
2009,just don't put down your guns yet now darling we'll find our own way home somehow oh you're born get old then die here 
2009,i don't wanna be ignored oh god i don't wanna be left out or get fucked but there's a talent in your lies a little bit for myself don't put a price on your health i give a little to her 
2005,and i'll be your cryin shoulder i'll be love's suicide and i'll be better when i'm older i'll be the greatest fan of your life 
2005,i have all i've waited for i could not ask for more than this time together i could not ask for more than this time with you is right where i'm meant to be 
2008,you know you've got nothing to prove you burn too bright you live too fast you're a tragedy starting to happen 
2008,to you you'll spend the end of your days gently smiling like a newborn newborn your arms bound about me the hush in your voice 
2008,did i rush you oh you had to ask didn't you oh you had to know not to rush you 
2010,i have an audience with the pope but if she says she needs me she says she needs me everybody is going to have to wait everybody's going to have to wait 
2010,and only now i see the light well anyway it's looking like a beautiful day one day like this a year would see me right one day like this a year would see me right for life 
2007,the secret messages are calling to me endlessly they call to me across the air they whisper in your ear they're calling everywhere into the air from far away 
2007,but she was gone into the night i thought about the things she said but where could she run but she ran away 
2016,lookin through the eyes of a stranger lookin through the eyes of danger lookin at the all-night dancer never takin all the chances 
2016,oh let those guitars play play for me play for me oh let that song ring out oh yeah whamalamabamalama rock n roll is king 
2007,can it really be so serious to be all broken up and delirious i try to find the key but it don't fit i'm thinking over everything you said to me 
2007,calling america can't get a message through calling america that's what she said to do calling america that's where she has to be calling america she left a number for me 
2004,and i love the way she twitch aa-ha i'm a labourer of love in my persian gloves aa-ha and i give her hot love aa-ha 
2014,cause i'm the best baby that they never gotta keep ex's and the oh's they haunt me like a-ghosts they want me my ex's and the oh's they haunt me 
2008,well she used to have a carefree mind of her own who shout her name and steal her clothes veronica and as she closed her eyes upon the world 
2007,and each time i feel like this inside there's one thing i wanna know what's so funny bout peace love and understanding ohhhh what's so funny bout peace love and understanding 
2007,i never meant to hurt you i never meant to make you cry but tonight i'm cleanin out my closet ha but tonight i'm cleanin out my closet 
2007,sing it with me if it's just for today come on sing with me sing for the year sing that shit we're nothin to you but we're the fuckin shit in they eyes sing with me sing for the year sing it 
2007,till the smoke clears out - am i high perhaps i'ma rip this shit till my bone collapse music is like magic there’s a certain feeling you get when you're real this is your moment and every single minute you spend trying to hold onto it 
2006,come with me and i won't steer you wrong put your faith and your trust as i guide us through the fog through the swamp we gonna mosh through the marsh take us right through the doors c'mon 
2010,you can call out your guards you can fence in your yard you can hold all the cards oh no i won't back down oh no 
2015,this is survival of the fittest plus i can just walk up to a mic and just bust top 5 in this mothafucka and if i don't make the cut but don't come unless you come to battle i'm mad now jump in the saddle 
2013,so turn the volume loud cause it's mayhem ti'l the am so baby make just like k-fed and let yourself go let yourself go say fuck it before we kick the bucket grab your vile and-- 
2013,got it all but i still won't change maybe that's why i can't leave detroit it's the motivation that keeps me going this is the inspiration i need 
2003,philosophy is the talk on a cereal box i know what i know if you know what i mean d-do ya before i get too deep what i am is what i am 
2014,meet me at the wrecking ball wrecking ball i'll wear something pretty and white and we'll go dancing tonight i see your smokey eyes right across the bar 
2008,maybe i'm addicted i'm out of control but you're the drug that keeps me from dying is you're the only reason i'm trying 
2008,with you whom i've crossed and i've quarreled but baby i was lonely i don't want to fight i'm tired of being sorry 
2005,it's my life and i'll do what i want it's my mind and i'll think like i want show me i'm wrong hurt me sometime but some day i'll treat you real fine 
2011,when i think about you i think about seventeen i think about my old jeep i think about the stars in the sky like a soundtrack to a july saturday night springsteen do you think about my old jeep think about the stars in the sky 
2007,look into the well my desert rose always with me a vision of you 
2006,we're gonna stimulate some action we're gonna find out what it is all about after midnight we're gonna shake your tambourine we're gonna cause talk and suspicion 
2006,bet you didn't think i knew how to rock n roll oh i got the boogie-woogie right down in my very soul cause now i'm living on blues power i'm gonna keep on rocking no matter if it's fast or slow 
2006,the rain is falling through the mist of sorrow that surrounded me let your love rain down on me let it rain rain rain now i know the secret there is nothing that i lack 
1996,don't you think you want someone to talk to i've been trying all night long just to talk to you love is all that matters won't you stay with me lay down sally there's no need to leave so soon 
1989,just like she knew the plan pretending don't be pretending bout how you feel pretending pretending 
1989,i've had enough bad love i need something i can be proud of with all the heartaches i had till i met you but i'm glad to say now that's all behind me 
1989,you ain't nothing but a hound dog you can wag your tail but i ain't gonna feed you no more you ain't no real cool cat 
1989,don't give me no alibis no untrue stories you're trying to justify don't want no alibis and i never want to see you doin without 
2007,straight down downtown black heart all of us stand and point 
2007,i stay up forever and try to call your number but you are lost forever in the early days of winter i stay up forever and try to find the answer in the sun i wait for you 
2009,carrie carrie maybe we'll meet carrie carrie maybe we'll meet oh yeah oh carrie carrie oh oh things they change carrie carrie carrie whoa 
0,i wanna give you my heart don't wanna live my life without you but i know when you're gone honey i'll cry for you 
2008,maybe we lit the fuse a habit hard to lose every day i miss your innocence maybe we ran the lights somehow caused the scene every day i miss you innocence 
2013,so if you can't get a word in broke inside this life i came this far erase my scars take a break from the lie you live 
2011,i have nothing left and all i feel is this cruel wanting and now i’m lost in paradise ‘til i have nothing left 
1999,then i'm through with you rendezvous i alone am the one you don't know you need then i'm through now i'm through with you 
1995,i don't want to be your stupid game we can live beside the ocean leave the fire behind watch the world die 
2004,you do what you do you know all the right people yeah you say what you say oh you do what they tell you to do 
2004,i will buy you a new car perfect shiny and new yes i will ooh i will buy you a garden 
2004,i loved it when you held me high daddy gave me a name my daddy gave me a name then he walked away 
2004,i like pop am radio am radio i like rock but i never liked disco we like pop am radio am radio 
2004,i sing along when i hear it on the radio now sha la la la la la la la la la la la i saw you just the other day 
2004,promises mean everything i just don't understand how you can smile with all those tears in your eyes when you tell me everything is wonderful now 
2008,the boys are back in town and if the boys want to fight you'd better let them i said the boys are back in town woah the boys are back in town again 
2006,you don't need a broken heart we don't need to be deceived we don't have to learn everything twice we don't need to be decieved 
2006,cause i see the light surrounding you and i believe in you that i see the light surrounding you so don't be afraid of what you're turning into 
2009,if you don't like what you see here won't try to force feed you we won't try to force feed you get the funk out get the funk out now 
2007,then you wouldn't have to say that you love me what would you say if i took those words away then you couldn't make things new is all i ever needed you to show 
2007,there's a hole in my heart and this hole in my heart can't be filled with the things i do oh that a circle can't fit where a square should be 
1995,there is no god a once upon a fairy tale's fraud there is no god no oooh so you say there is no god 
1995,cause i'm a cynical fuck well i ain't nothing but a cynical fuck it don't take much to be a cynical all you need is love 
1998,i wish you would leave me alone i just want to be alone i want to be alone i just want 
1995,no respect no respect none respect pat on the back crying for attention respect finding out what it really means to me no respect 
1995,i try to fight it but then how can i win when i'm only shadow boxing when i'm only shadow boxing yeah ooh yeah yeah i'm only 
0,i stole and i lied why because you asked me to well i'm still fond of you uh-ho-ho i stole and i lied just because you asked me to but you know the truth about me you won't see me anymore 
1985,woo woo it's a dirty job but someone's gotta do it whoa whoa said it's a dirty job but someone's gotta do it well it's a dirty job but someone's gotta do it 
2007,take another little piece of my heart i know you will you know you got it if it makes you feel good so good take another little piece of my heart now baby take another little piece of my heart now baby yeah take it 
2008,say my name and his in the same breath i dare you to say they taste the same i don't care what you think as long as it's about me let the guitar scream like a fascist 
2011,but i don't know much about classic cars but i've got a lot of friends stuck on classic coke let's hear it for america's suitehearts i'm in love with my own sins 
2011,does your husband know the way does he know the way of the crickets that would convince me to call it a night oh darling i know what you're going through 
2011,i got troubled thoughts and the self-esteem to match and all i can think of is the way i'm the one who charmed the one who gave up on you i said i got troubled thoughts and the self-esteem to match 
2014,i don't wanna be your hero i don't wanna be a big man just wanna fight with everyone else i just wanna fight with everyone else 
2002,anyone can see the road that they walk on is paved in gold and it's always summer they'll never get cold they'll never get hungry they'll never get old and gray they wanted the highway they're happier there today today 
2002,don't matter what i say only what i do i never mean to do bad things to you so quiet that i finally woke up so quiet but i finally woke up 
2015,if the real thing don't do the trick barracuda if the real thing don't do the trick no you gonna burn into the wack 
2015,though i want you i know i haven't a chance still i want you johnny delusional here 
2003,she drives me crazy like no one else and i can't help myself and i can't help myself uh uh 
1989,good thing my good thing you've been gone too long my good thing where have you gone 
2009,cause the world waits around but i keep slipping and losing ground do i not try so hard so good i can't keep changing just because you think i should 
2009,the color fading is all the way to grey we are strong but we're dumb all around i'm not far down we look above we look above yeah 
2009,keep the same appointments i kept if you try walking in my shoes try walking in my keep the same appointments i've kept 
2009,if i traded it all if i sorted it out if i knew all about this one thing i don't want to know 
2009,i hold on so nervously to me and my drink well i'm not paralyzed but i seem to be struck by you i want to make you move because you're standing still not paralyzed but i seem to be struck by you 
2009,you've got to realize you've got to try to find what's right before your eyes oh just scream for me and i'll be what you're falling on oh and you've got to find your balance 
2009,i'll keep your memory vague so you won't feel bad about me i'll say the things that you said where in the world have you gone now 
2010,doesn't make me stronger but i'm not gonna give up yet i'm still strong enough to know i'm gonna build em up again 
2014,i've been living in a dream about you and now i know you were all i ever wanted on my mind oh and if i never see my own reality well i'm okay to leave it all behind 
2008,god i want to dream again i want to go there now i am unbreakable no one can touch me 
2012,you can talk to me if you're lonely you can talk to me some kind of solitude is measured out in you you got it that's right yeah 
2011,blockin out the scenery breakin my mind can't you read the sign i didn't have a penny to pay 
0,your eyes still shine jewel eyed judy please come home jewel eyed judy don't leave me alone where you lay 
0,you are here and warm cause we live in a time come rushing by in my head when i'm with you and all of the things that we say are very 
1988,rhiannon rings like a bell through the night a-will you ever win she rings like a bell through the night she rules her life like a bird in flight 
2007,you can take me to paradise sometimes i can't help but feel that i'm wasting all of my time but it sure feels nice 
1977,and i saw my reflection in the snow-covered hills cause i've built my life around you and i'm getting older too oh i'm getting older too 
1987,if i live to see the seven wonders i'll make a path to the rainbow's end i'll never live to match the beauty again the rainbow's end 
2015,i'm drifting through the halls with the sunrise i can never let go i can never say no but maybe not tonight 
2015,and i'm learning so i'm leaving and even though i'm grieving st jude the patron saint of the lost causes st jude we were lost before she started 
2008,cassius is over what you've got has always gone away cassius cassius at best it's all that we could do now what you've got has always gone away 
2010,would you betray me or save me save me from you save me 
2010,though i find you in the sand i'm the fury in your head i'm the ghost in the back of your head cause i am 
2010,it's your heart it's your heart that gives me this western feeling do you know you give me oh do you know you give me 
2014,i'm make believe so can you not go away if just for one day how d'you feel now how'd you do now in a war and i can't get enough space 
2012,we don’t need each other now we don’t need the city we can move beyond it now and you can't steel my thunder 
1983,slow ride take it easy i'm in the mood the rhythm is right we can roll all night 
2003,big me to talk about it i know that it's true well i talked about it put it on 
2007,one in ten one more indecent accident i'd rather leave than suffer this i'll never be your monkey wrench 
2007,there goes my hero watch him as he goes he's ordinary don't the best of them bleed it out 
2007,and i wonder if everything could ever feel this real forever the only thing i'll ever ask of you you got to promise not to stop when i say when 
1999,line up the bastards all i want is the truth can you make it look like we want line up all the bastards all i want is the truth line up all the bastards 
1999,you know you make me breakout make me breakout i don't wanna look like that i don't wanna look like that yeah yeah 
1999,i'm in the sky tonight there i can keep by your side into the sun we climb watching the whole world wind around and round 
2003,i'm a road that drives away and follows you back home i'm a white light blinding bright and burning off and on it's times like these you give and give again it's times like these time and time again 
2006,there is no way back from here but i don't care no way back from here wake me i'm ready 
2005,i'm your fool you gave me something that i didn't have it's real the pain you feel your trust you must 
2005,it's a shame we have to die my dear take a good hard look for the very last time the very last one in a very long line been a pleasure but the pleasure's been mine all mine 
2006,a little bit of resolve is what i need now pin me down show me how one more year that you're not here has gone and passed you by one more tear that you won't hear has gone and passed you by 
2007,what if i say i'm not like the others what if i say i'm not just another one of your plays you're the pretender keep you in the dark 
2007,in too deep and out of time in too deep and lost in time heart's gone cold and hands are tied why'd you have to go and let this die 
2007,give me one last wish give me one last wish there's a world out there give me one last wish there's a world out there there's a world out there don't you deny me 
2011,your bridges are burning down they're all coming down it's all coming round you're burning them down 
2011,give me some rope i'm coming loose give me some rope i'm coming out of my head into the clear when you go i come loose give me some hope i'm coming through 
2011,you used to say i couldn't save you enough so i've been savin it up i started savin it up and when you said i couldn't give you enough i started givin you up i started givin you up 
2011,i said it's alright your pride has never been stolen one of these days i bet your heart'll be broken 
2011,where do i begin i'm learning to walk again i'm learning to talk again where do i begin now 
2014,i met the seventh son send in the congregation ​open your eyes step in the light ​just as you were 
2009,i wished for something new and i wanted something beautiful i wished for something true and you feel like it's all over 
2006,he's scared cause i want he's scared in case i want it all he's there in case i want it all he's there cause i won 
2007,and i guess it's just the woman in you you're all in the world to me it feels like the first time and i know it must be the woman in you 
2007,i've seen it before it happens all the time you're closing the door you leave the world behind you're digging for gold you're throwing away a fortune in feelings but someday you'll pay 
2007,i was inside looking outside the millions of faces but still i'm alone i was longing for home 
2007,well i'm hot blooded check it and see come on baby do you do more than dance that's why i'm hot blooded check it and see i'm hot blooded hot blooded 
2007,fill my eyes with that double vision ooh when it gets through to me it's always new to me my double vision gets the best of me my double vision always seems to get the best of me the best of me yeah-ah 
2007,i'm just a dirty white boy dirty white boy well i'm a dirty white boy yeah i'm a dirty white boy 
2009,don't know how much longer i can wait ooh could ya wait til i get home you know i got my heart on the line pretty soon i don't know anymore 
2007,head games that's all i get from you head games til i can't take it anymore head games ohh head games til i can't take it anymore no more 
2007,he took one guitar jukebox hero stars in his eyes jukebox hero stars in his eyes gotta keep on rockin that boy has got to stay on top yeah jukebox hero stars in his eyes 
2007,cause it's a big mistake i only wanna make it up tonight why can't you wait give me one more day ooh no i only wanna make it up tonight 
2002,why do you run and hide i keep the words to whisper to you someday don't need to run and hide i wanna be beside you can't you understand 
1984,but that was yesterday i had the world in my hands but it's not the end of my world you won't find me in yesterday's world 
1984,i want you to show me i wanna feel what love is and i wanna feel i wanna feel what love is i know i know you can show me 
2007,and now it's over and her heart turns to stone she cries a little as her heart turns to stone but her heart turns to stone as her heart turns to stone 
2007,i could never live without you no i don't want to live without you i could never be without you be without your love 
2014,why'd you say that you'd come right back for my love for my faith all the promises you made never realized why'd you say that you'd come right back for my love for my strength sometimes you have to cut the limb to survive 
1999,he was a good man sailing and shoring he got a betatron man talking that foreign 
2012,fer sure fer sure in a clothing store she's a and there is no cure 
2008,i don't hear a word they're sayin only the echoes of my mind i'm goin where the sun keeps shinin bankin off of the northeast wind 
2009,now that you're gone all that's left of the dreams i hold if you were still here with me i wait in the darkness of my lonely room 
2015,i was born to love you with every single beat of my heart yes i was born to take care of you i was born to take care of you 
2011,i seem to be what i'm not you see i'm wearing my heart like a crown i seem to be what i'm not you see pretending that you're 
2006,whenever you touch me baby whenever you're near and i can't explain oh no you look at me we kiss and then 
2008,"baby it's-ah all right now huh now you're trying to trick me in love"" now he's trying to trick me in love"" baby it's-ah all right now yeah "
1994,if i could only give you everything you know i haven't got suddenly i'm on the street don't you think i've heard the talk 
0,i know it won't be long won't be long before you're gone i know what you think and what's in your mind it won't be long before you're gone 
2008,when i sing all the songs i wrote about you this is the last one i'll do and i'm not sure what i ought to do with it oh this is the last one i'll do 
2009,the rest of me is a version of man built to collapse in crumbs so i swim until you can't see land and the land is a marker line all i have is a body adrift in water salt and sky 
2010,she was not the cure for cancer but there is nothing like someone new and this girl she was nothing like you and this girl she was nothing like you whoa 
2005,don't you remember anything i said when i said don't fall away and leave me to myself don't fall away and leave love bleeding leave love bleeding 
2007,she said the fossil it sets such a standard forgetting the reason - small bones bigger problems i am the fossil we are the fossil that beg forgiveness who put the brakes on courages - my finest exo-skeleton 
2007,i came to knock you down i came around to tear your little world apart i came to cut you down i came to shut you down 
2007,don't believe in faith that you can't break that you can't waste that you can't tame 
2007,i am milk i am red hot kitchen and i am cool i am lost 
2007,i don't think i like you much bend me break me any way you need me all i want is you bend me break me breaking down is easy 
2007,i thought you should know but i've run out of patience i couldn't care less i've run out of comments 
2007,no need to fight we'll be all right don't be uptight we'll be alright 
2005,boys in the girl's room you free your mind in your androgyny i'll free your mind in your androgyny i'll free your 
2008,why do you love me now i've held back a wealth of shit i get back up and i do it again get back up and i do it again 
2008,sex is not the enemy a revolution is the solution i won't be shamed cause i believe that love is free 
2008,but it's not so bad you're only the best i ever had you don't want me back you dont want me back 
2004,still i'm so lonely and i guess there's just no getting over you and there's nothing i can do but spend all of my time out of my mind and i guess there's just no getting over you 
2003,it's a troubled place we stay but we just play it out where we just wait it out you and me just hanging around 
2008,and a feeling of unknown shook my heart something's gotten hold of my hand scarlet for me and scarlet for you you smile and i am lost for a lifetime 
2008,well there's nothing to lose i'll be dancing with myself and leave me dancing with myself and i'm be dancing with myself 
2004,i'll get you everything you need and he knows i'm right and jesus he knows me you'll believe everything i'm saying 
0,let me roll it to you all you see is mine i'd have you anytime let me lay it on you 
2007,really want to see you lord really want to show you lord my sweet lord hallelujah really want to see you lord ahhh 
0,isn't it a pity now isn't it a shame how we break each other's hearts and cause each other pain isn't it a pity isn't it a shame 
2014,what i feel tell me what is my life without your love if i give my love now to everyone like you oh tell me what is my life without your love 
2007,hiding it all behind anything i see let your hair hang all around me let your love flow and astound me let it down let it all down 
2014,give me love give me peace on earth give me hope won't you please 
2014,ring out the old ring in the new ring out the false ring in the true and tomorrow today will be yesterday oh so ring out the old ring in the new 
0,this here guitar can feel quite sad can be high strung sometimes get mad can't understand or deal with hate it can't understand or deal with hate 
2007,but oh lord we pay the price with the spin of a wheel with the roll of the dice ah yeah you pay your fare and if you don't know where you're going 
2007,only i can hear me i lost my will to eat i also lose my heart i'm crying as we part 
2008,jingle around the clock mix and a-mingle in the jingling feet that's the jingle bell that's the jingle bell rock 
2007,well tell me do you think it'd be all right and anyway i've got no place to go and you know it might not be that bad the past is gone but something might be found to take its place 
1997,it's hard to know how far or if at all could go but it's all that i'll have in mind i won't keep you waiting long i don't know what to do anymore 
1997,the whispers at the bus stop well i've heard about nights out in the schoolyard i found out about you i found out about you oh 
2005,there's still so much for me to do and i can't stop loving you don't forget me when i'm gone still so much for me to do 
2008,baby they don't need to show flowers and football tops i know baby my baby 
2008,when you say that i'm no good and you feel like walking do all that i can to heal you inside i will be the angel on your shoulder my name is geraldine i'm your social worker 
2008,if he wants to fight you go square go square go here we here we here we here we here we here we here we fucking go 
0,remember times when you put me on your shoulders i won't be the lonely one sitting on my own and sad a fifty year old reminiscing what i had forget your dad he's gone 
2009,cause you belong to the city you belong to the night you were born in the city it's in your moves it's in your blood 
2002,caught up in the action i've been looking out for you tell me can you feel it the heat is on it's on the street the heat is on 
2002,and things we never take notice of you wake up and suddenly you're in love this of love we feel will last forever you're in love 
2007,you don't know how to ease my pain you don't know what the sound is darlin don't you hear any voices crying that's the sound of our love dying 
1989,the place is a madhouse feels like being cloned where am i to go now that i've gone too far oh where am i to go now that i've gone too far when the bullet hits the bone 
2011,i can't resist her call cos i'm walking on clouds and she is leadin the way as a matter of fact she could always let me down 
1998,i wear the same shoes as everyone i got the same blues as everyone so try and call me i'm immobile man i do the same time as anyone 
2005,sundown you better take care she's been looking like a queen in a sailor's dream sometimes i think it's a sin she's a hard loving woman got me feeling mean 
2009,carefree highway let me slip away on you the morning after blues from my head down to my shoes carefree highway let me slip away slip away on you carefree highway got to see you my old flame 
2008,your back's against the wall it's part not giving in you do it all again and i'm not lying you do it all again you don't stop trying 
2008,you won't admit to it and you can't live like this and you you can't live like this 
2011,but you didn't have to cut me off make out like it never happened and that we were nothing but you treat me like a stranger and that feels so rough i guess that i don't need that though 
2014,i'm a walking nightmare an arsenal of doom i'm the sort of thing they ban i'm a walking disaster i'm a demolition man 
0,playing to the tide come with me or go alone he's come to take his children home come along or go alone 
2004,casey jones you better watch your speed and you know that notion just crossed my mind on the wrong track and headed for you come round the bend you know it's the end 
2008,i will get by every silver lining's got a touch of grey it's a lesson to me we will get by 
2001,i'm so damn bored i'm goin blind and i smell like shit i locked the door to my own cell and i lost the key and loneliness has to suffice 
1994,sometimes i give myself the creeps it all keeps addin up i think i'm crackin up am i just paranoid am i just stoned am i just paranoid yeah yeah yeah 
1994,are you locked up in a world that's been planned out for you are you feeling like a social tool without a use i'm taking heed just for you i'm taking heed just for you yeah 
2001,struck down forcing me to fall destroyed giving up the fight i know i'm not alright what's my price and will you pay it 
2001,i'm on a roll i'm blowing off steam with that's all that i've got and i'm picking scabs off my face 
2001,i beg to differ on the contrary i agree with every word that you say talk is cheap and lies are expensive hit and run and then i'll hit you again 
2001,i never knew you're such a funny guy oh nice guys finish last when you run out of gas you're kissing up and bleeding all your trust 
