year,V1
1992,and i don't know where to start i'm not happy i'm not happy this way kissing someone else's lips this way 
0,something's comin over me my baby's got a secret a secret until you shared your secret with me my baby's got a secret secret 
0,and i'm not sorry i'm not sorry oops i didn't know i couldn't speak my mind what was i thinking oops i didn't know i couldn't talk about you 
1994,you took my love for granted why oh why the show is over say goodbye i've always been in love with you i've always been in love with you 
2001,nothing but faith wouldn't i be broke without it all that i got to nothing but faith to 
2007,sweet sweet fantasy baby when i close my eyes you come and you take me it's so deep in my daydream sweet sweet fantasy baby x2 
2007,you'll always be a part of me ooh darling cause you'll always be my baby do do doop do doop da dum yes you will do do doop you and i will always be 
2007,i was lost without you when you brought the sunlight cause baby i'm so thankful i found you cause baby i'm so thankful i found you oh 
2003,so come and get my love feeling you boy just waiting on you boy when i see you oh boy 
2007,when you left i lost a part of me it's still so hard to believe come back baby please who am i gonna lean on when times get rough 
2008,i finally built up the strength to walk away don't regret it but i still live with the side effects still little protective bout the people that i let inside side effects oh oh 
2009,i can't wait to hate you make you pain like i do still can't shake you off i can't wait to breakthrough these emotional changes i can't wait to hate you 
2010,santa's gonna come and make you mine this christmas santa's gonna come and make you mine oh oh oh santa's gonna come and make you mine this christmas night santa's gonna come and make you mine mine 
2014,uh you're thirsty you thirsty for a dream why you try so damn hard thinking you a boss now 
2014,you make me feel and baby i can't seem to give you up i suffer dreams of you all through the night like love would never end 
2014,that i don't want to learn and the last one i had so i don't wanna learn to for a uptown boy 
2002,c'mon and braid my hair baby use your hands to make me feel all rite and take away the stress and drama in my life won't you braid my hair 
2005,cuz you know i need your loving you know i do i don't know why am i crazy 
2007,shawty don't be scared just let the bass line hit you all up in your system cause baby girl girl let my frequency just flow through your body this is the music for love put me on repeat girl 
2009,when i'm when i'm do anything for you see i been driving through your hood i got what you like and you know 
2007,and when i get that feeling i want sexual healing sexual healing is something that's good for me helps to relieve the mind and it's good for us 
2007,the way you move and you remind me yes you do you realy like to move it you remind me the way you dress and the way you move it 
2014,give me all your love and don't stop come into my bedroom honey what i got will make you spend money i'm sayin that i love you everyday 
2004,it never occurred to me the first time i saw your face you are my you are everything you are my everything love so good love so good so good so good so good only you can bring you are my you are my everything 
2004,that i'm just plain ol mary mary so i made the choice to be and i'm just plain ol mary and everytime i find a man 
2003,and though you don't believe that they do that do come true for did my dreams come true when i looked at you and maybe too if you would believe 
2009,let's get it crunk upon have fun upon up in this dancery so you gots to dance for me let's get it perculatin while you're waiting 
2008,too strong for too long and i can't be without you baby anybody who's ever loved ya know just what i feel call the radio if you just can't be without your baby and i'll be waiting up until you get home cuz i can't sleep without you baby 
0,i hope this night will last forever you knew i could not resist makes me feel this way loves me better than you 
2000,i sing about what he's done for me it's been so much that i couldn't even tell if i tried be grateful for so lift your voice 
2000,take the shackles off my feet so i can dance i can lift my hands so i can dance i wanna praise you 
2008,i just wanna be close to you i just wanna be close to you huh i just wanna be close to you huh huh huh huh huh huh i wanna be close to you 
2003,i believe i can fly i believe i can touch the sky i think about it every night and day i believe i can soar 
2010,i don't want it all the time but when i get it so give it to me right if you can't please me 
2009,i'll be locking and loading i'll be shooting forever got my eye on the target and i'll maybe let you 
2009,baby i still need ya but if you stay i'll leave ya but i'm leaving either way because i'm leaving on monday morning 
2009,i gotta be out my mind and it kills me to know how much i really love you but i love this man 
2008,and i can feel your presence here with me caught up in the wonder of your touch here in this moment i surrender to your love here in this moment i surrender 
2008,in a blink of an eye that is when i'll be closer to you than i've ever been i'll embrace every moment i'm given there's a reason i'm alive for a blink of an eye 
2008,but the reason why i'm broken i close my eyes and i see your face if home's where my heart is then i'm out of place lord won't you give me strength to make it through somehow 
1995,lean on me we all need somebody to lean on i just might have a problem that you'd understand 
2008,i said you wanna be startin somethin and the pain is thunder yeah yeah you're a vegetable you're a vegetable you're just a buffet you're a vegetable 
2008,the doggone girl is mine i know she's mine because she's mine she told me that i'm her forever lover you know don't you remember 
2007,if i can't be with you i just can't stop loving you i just can't stop loving you woah i just can't stop loving you you know i do 
2004,jam it ain't too much it ain't too much for me to jam it ain't don't you jam it ain't too 
2004,don't you judge of my composure cause i'm lying to myself don't you judge of my composure cause i'm bothered everyday and it doesn't seem right you just did it did she find in someone else i can't take it cause i'm lonely 
2016,all i wanna say is that all i wanna say is that hee all i wanna say is that hoo hoo all i wanna say is that hoo hoo hee 
2007,had a hold on me they thought they really had control of me cause you really can't control me endo smoke got me choked and i'm hopin 
2007,tom sneddon is a cold man now tom sneddon is a cold man come on tom sneddon is a cold man go on boy tom sneddon is a cold man now hee-hee 
2007,that you are not alone i am here with you you are not alone i am here with you you are not alone asking me to come and hold you in my arms 
2001,tell the angels no i don't wanna leave my baby alone i would tell them bring me back to her you're my baby no if the angels took me from this earth don't you give it to me no no i don't wanna leave my baby alone 
2004,don't acknowledge my smile when i try to say hello to you yeah i just wanna touch and kiss and i wish that i could be with you tonight cause you give me butterflies inside inside and i if you would be my love baby i will love you love you 
2001,you can change the world i can't do it by myself you can touch the sky it's gonna take somebody's help you're the chosen one i'm gonna need some kind of sign if we all cry at the same time tonight 
2010,so if you just hold my hand hold my hand yeah all i can hold my hand hold my hand hold 
2010,she's headed for the big time that means she's going hollywood she's going hollywood tonight it's true that you may never ever have that chance again 
2010,oh oh hollywood it's got you jumping like you should it's got you bouncing off the wall it's got you drunk enough to fall oh oh hollywood just look in the mirror 
2010,no matter what you just wanna read it again no matter what you just wanna feed it again no matter what you just want to read it again you keep on breaking the news 
0,you're the one that makes me strong you're the fire that keeps me warm how did i get through this storm i can't live another day without your love 
2010,we can do it baby simple and plain cause this love is a sure thing you could bet that never gotta sweat that yeah yeah if i'm the blunt ah you could be the lighter babe - fire it up even when we're down to the wire baby even when it's do or die 
0,ooh-ooh it's our party we can love who we want ooh-ooh we can kiss who we want it's our party we can do what we want ooh-ooh it's our party we can say what we want 
1995,to all my neighbors you got much flava this is how we do it let's flip the track bring the old school back this is how we do it oh i'm buzzing because this is how we do it to all my neighbours you got much flava this is how we do it 
2008,let's go somewhere and get it on tonite i've got a girl but you look good tonite it's one on one tonite you shouldn't have to be alone tonite 
2002,oh this love's for you oh what fantasy this love's for you you're sweet as honey dew 
2009,i want to reconcile the violence in your heart i want to recognize your beauty's not just a mask i want to exorcise the demons from your past i want to satisfy the undisclosed desires in your heart 
2015,and i have finally realized now i have finally seen the light what you need mmm mmm mmm mmm-mmm-mmm mmm 
2010,i can't help myself i keep playing with fire i get a kick out of play with fire no i didn't uuuh 
2009,ive been wanting to tell you but i dont know how to tell you i think i like somebody else haaa haa haa x3 baby it's killing me this just isnt right for me 
2005,feel the rain on your skin no one else can feel it for you only you can let it in can speak the words on your lips 
2013,you don't wanna think about it you smoke about it don't talk about it who's the one to blame 
2013,when you spit your venom keep it shut i hate it when your words mean nothing i go la la la i'm turning up the volume when you speak cause if my heart can't stop it i find a way to block it i go 
2014,late at night in the dark i close my eyes i’m not afraid and i’m not alone even if i’m dancing on my own all i hear is music i’m losing all control 
2007,baby i don't know baby it's your smile all i need is you why don't you just 
2008,and i'm so sick of love songs so sad and slow that's the reason i'm so sick of love songs cause i'm so sick of love songs 
0,i wanna kiss you i wanna touch you baby i don't know why it's like that when you're mad 
2008,sexy love girl the things you do baby girl you know you're my sexy love oh baby girl you make me say ohh ohhh ohhhh oh baby baby keep me sprung keep running back to you keep me runnin back to you 
2008,i'm so strung out on you but i like it and it's all because of you and it's all because 
2008,talk about leavin together sure we will but just for now don't let my champagne spill on you later i'll do everything you want me to makin love to you 
2008,i was inviting her into my heart she was my night time thought i was her star guess i was wrong but see i'm strong please don't worry bout me i'm fine 
2008,whoa uh but baby can we make up now mad at me ohhh no no no 
2008,things that i miss things like your funny little laugh or the way you smile or the way we kiss what i notice is this something new every single time that i sit and reminisce 
2011,livin this champagne life everything's okay to where it's all about them fast car nights said could we play all night and we play all day so let's toast it up oh and everybody let's toast it up ooh woo 
2010,but i just don't know don't know whatever you do it's working in your presence can't do what you do there's a million girls around but i don't see no one but you 
2012,oh you got that i don't wanna that i don't wanna go nowhere lazy love that i don't wanna do nothing but baby i gotta go i got responsibilities 
0,i love the way she make they don't make em like her no more oh i love the way you are they don't make em like you no more 
2003,east coast i know you're shakin right down south i know you're bouncin right west coast i know you're walkin right down south i see you're bouncin right 
2001,i'm like a bird i only fly away i don't know where my home is all i need for you to know is i'm like a bird i'll only fly away i don't know 
1993,you are my world you're a special treat you make me feel so good you make me forget my thoughts 
2017,you got to cool it now you got to slow it down you're gonna fall in love you better slow it down 
2005,get it i do a double take lightning from the sky ooh feel ya start to shake 
2009,you're gonna have to count me i wanna be with my girlfriend i'm saving kisses for my baby my baby wants to be with me 
2013,why does she stay on my mind if it isn't love so if it isn't love if it isn't love 
2003,i know that i can count on you tell me baby can you stand the rain this we know for sure can you stand the rain can you stand it ooh storms will come 
2007,you drive me crazy freak ya like this when it's nice and wet i'm ready for your love grab it stab it cause you know i got's to have it 
1996,over and over and over i try but i can't win the fight there's a feeling i know it's the feelin i get when i can't get enough 
2005,"and i won't make you cry darlin believe and baby don't say ""good bye"" look in my heart and i won't tell you no lies just one more day and lovin me will be fine "
2005,i'm still the man for you and i'm still the man that's true and i'm still the man who's lucky and i'm still in love with you 
2014,i gave all my heart but she won't heal my soul you got me in chains you got me in chains for your love but i wouldn’t change no i wouldn’t change this love gave you my heart but you took my soul 
2014,i'm getting red in the face you can call me obsessed cause you're too sexy beautiful that's why that's why 
2010,don't worry bout me and who i fire i wish that i could have this moment for life for life for life cuz in this moment i just feel so alive alive alive i can't believe we really made it i'm partly surprised i swear 
2011,these girls fall like dominoes dominoes these girls fall like dominoes d-d-dominoes so when i'm in the hills i hang with kristin cavallari and when i'm in the a i'm with ciara or it's keri 
2008,you are my baby love my baby love you make the sun come up you're my every everything that i could ever dream of you're my every every every everything 
2008,now here is the situtaion and i dont want nothing comin in betweenn both me and you tell me if that's cool i'll let you bee lieutenant if u let me be captain 
2003,i know you'd like to think your shit don't stank but lean a little bit closer i hope she's speeding on the way to the club she needs a golden calculator to divide 
1997,if he can't be everything that i dream of cos shorty got a job no shorty got a job 
2005,just because i let you go sometimes it's bez like that so that you love me so why i let you go so you say you wanna talk i don't 
2009,so many times i know i should have told you you walked out and there went my life on my own this wasn't how it was supposed to end i know i should have told you 
2005,if ever you're in my arms again this time i'll love you much better this time i'll hold you forever this time we'll never end 
1996,or not to believe how could you let him treat so bad treat ya treat ya baby don't be sad now girlfriend how could you let him treat you so bad girlfriend you know you were the best he ever had 
1997,boy do you wanna ride in my mercedes tell me what you're gonna do with me cause if you wanna ride in my mercedes 
2007,and i'll be giving you the benefit of the doubt giving you a minute to try to work it all out and i'll be giving you a minute to try to work it all out i'll be giving i wanna give it giving you the benefit 
2009,and you could give your heart and soul cause love can pull you deep into a spell i'm telling you love you never know where it's coming from 
0,i love the way you're talking nasty you know you're just my type boy you're just so nasty you know you're just my type boy you're just so 
2005,i got new shoes on right(yes sir that i'm lookin for a cutiepie yes sir then damn it ill beat it up yes sir i got new shoes on the right yes sir 
2014,alone in a world that's so cold so cold maybe i'm just too demanding why do we scream at each other how could you just leave me standing 
1986,you don't have to be rich to be my girl you don't have to be cool to rule my world i just want your extra time and your kiss ain't no particular sign i'm compatible with 
0,"yeah i don't want you to hold back any longer baby i hear you callin ""here i come baby"" my body's callin for you i hear you callin me "
2006,i believe i can fly i believe i can touch the sky i think about it every night and day spread my wings and fly away 
2006,i wish that i could talk to you and if i make it out this thug life i'll see you again someday with you and how i'd go to church on 
2005,said the dj's making me feel thugged out as i walk you to the dance floor put your arms around me i'm feelin on your booty 
0,up in the club where they get real naughty take um from here to the private parties where there aint nothing but honies got ass bouncing on the floor this is how we do behind the playa's door 
2007,you need a man with sensitivity someone who can love you someone who will need you someone who will treat you right like me girl 
2008,sexy can i hit it from the front then i hit it from the back know you like it like that girl how you shake it got a nigga like oh baby 
2009,what have i got to do to make you love me huh what have i got to do to make you want me mmm it's sad so sad oh it seems to me that sorry seems to be the hardest word 
2008,now that it's rainin more than ever know that we'll still have each other ella ella eh eh eh ella ella eh eh eh eh eh eh 
2008,and i hate how much i love you boy yeah i can't stand how much i need you i need you but i just can't let you go and i hate that i love you so oooh 
2008,and i'll never give myself to another the way i gave it to you you're the reason why i'm thinking it's like i checked into rehab cause baby you're my disease 
2009,you can see it through my chest and i'm terrified but i'm not leaving said i'm terrified but i'm not leaving no i i'm terrified but i'm not leaving no no 
2011,you know that imma do whatever i'm not gon leave see i know you like being round chicks that's what i love about you babe and i know what you thinking of 
2006,oh yeah oh yeah ooh oh that's just the way it goes you know it 
2005,strollin in the park watching winter turn to spring walkin in the dark seein lovers do their thing ooh that's the time i feel like makin love to you when you're touchin me and my feelings start to show ooh 
2007,i'm lost without you to know that i love you baby and how you think i'm sexy baby tell me you don't want me to stop 
2009,whoa whoa whoa whoa it's your body you can yell if you want to it's your body we'll go hard if you want to just let me love you lay right here i'll be your fantasy 
2014,is keep her love i gotta get to go get to go get her back is keep her like cause all i wanna do 
2001,you saw her bathing on the roof i've seen your flag on the marble arch it's a cold and it's a broken hallelujah and remember when i moved in you 
2003,that's the way i feel about you and me baby i should know cause i loved and lost the day i let you go cause i loved and lost the day i let 
1988,give you the world if it was mine blow you right to my door i'm yours - you're mine i wanna share my life with you 
1992,do you really want me baby let me know cuz if you really like me i suggest you tell me so got no time for silly games that ain't even why i came cuz i may be the kind of guy you like 
0,i don't have i do it for i do it for the love no i have no money on my mind 
2014,i can't believe you let me down you say i'm crazy cause you don't think i know what you've done but when you call me baby 
2009,but you never see me fall apart you know that there'll be nobody left in this world to kiss good night you never see me fall apart 
2013,so i pray god i need you more than words can say right here in this moment as i pray 
2011,that i can do to turn your heart and i wish you te quiero and i can use a little strength before i fall and i could use a little strength before i fall 
2007,if you were my man i could be your fantasy and if you were my man i'd give you sweet ecstasy yes if you were my man what i'd od if you were my man if you were my man 
2007,wanna spend all of this money should i wear a dress and high heels he's the boy i met in my dreams and i tell you girls 
2007,shawty i could take you there or we can go to the slums you know i could take ya i could take ya or we can leave the slums go to paradise 
2007,you're way too beautiful girl that's why it'll never work you'll have me suicidal suicidal when you say it's over 
1993,and if i ever ever fall in love again again i will be sure that the lady is a friend and if i ever ever fall in love so true true i will be sure that the lady's just like you 
2007,time came and showed me your direction now i know i'll never ever go back i can be a better girl with love you give you rock my world 
1999,i'll kiss you and say i love the way you dance i'll give you all that you need baby and i'll be your fantasy 
2008,just talk about the lover in me talk about the lover just talk about the lover in me yeah don't talk about no other 
2010,can anybody see me i've been waiting for you to come rescue me i need you to hold all of the sadness i can not i'm trying to tell you something 
2015,i had a one-way ticket to a place where all the demons go i'm alive but you never noticed that i was in pain you took it all but i'm still breathing 
2009,now i'm in our secret place all the promises and lies all the times i compromised i'm in our secret place 
2011,even when i'm walking on a wire even when i set myself on fire every day i try to look my best even though inside i'm such a mess 
2010,beautiful i just want you to know you're my favorite girl yeah oh yeah there's something about you you don't ask why i roll with a crew and i smack up the world if they rude to you 
2007,you gotta step like that to be a soulja girl you gotta walk it out to be a soulja girl know what i'm talking bout soulja girl you gotta walk it out to be my soulja girl 
2010,tick tock tick doo doo doo-doo to the sea fly like an eagle tick tock tick 
2000,foolish heart hear me calling foolish heart heed my warning don't be wrong anymore oh foolish foolish heart 
2015,and oh i'll be a sight to see back in the high life again we'll be back in the high life again and oh we'll be a sight to see 
2007,that my mind soul and body needs her that's why i know i'll tell that i love her that i love her tell her that i love her 
1992,i just called to say i love you i just called to say how much i care i just called to say how much i care i do i just called to say i love you yeah 
2011,if she isn't with me i'll blink the lights for me and you knowing it's so wrong but feeling so right you and me 
2007,and though you don't believe that they do come true when i looked at you and maybe too if you would believe you too might be 
2009,looking up to heaven for the answer you will know trust and i will show for i made it so 
2009,it's gettin ready to drop it's gettin ready to shock an'a it's gettin ready to pop and it's gettin ready to break 
2013,yeah put your heart back in it say it like you mean it that's how it used to be why did you let it slip slip gimme that tlc give it back to me why did you let it slip slip bring your love back to me back to me why did you let it slip slip gimme that tlc give it back to me 
2006,train comes i don't know its destination it's a one way ticket to a mad man's situation and in my sleep i think of you train comes i don't know its destination  mutya i'll sleep with any man 
2008,i'm all alone and finally i'm getting stronger just what i can be i'm all alone and finally keisha i'm all alone 
2008,and i won't let it go i am falling deeper losing my control involved in a feeling and the silence it belongs to you and i 
2008,i'm too lost in you too lost in you i'm lost in you i'm lost in everything about you 
2008,if you're ready for me boy before i get the wrong idea and go you're gonna miss the freak that i control he came over and asked me if i wanted to get with him 
2009,cause i'm too sexy in this club too sexy in this club so sexy it hurts if you feel sexy in this club 
2001,the first time i looked into your eyes i cried do you remember the first time we fell in love you looked into my eyes wiped the tears away the first time when we fell in love 
0,i'm so into you i don't know what i'm gonna do dont know what to do boy you got me so confused i'm so confused i don't know what i'm gonna do 
2010,love will be right here be right here dont't you have no no fears have no fear)no fear don't shed no tears love is here 
2008,i lose all control and something takes hold of me it's not a phase i need you to stay with me it knocks me right off of my feet i can't explain why your loving makes me weak 
0,chorus i'm sprung(i'm sprung dawg she got me got me doin things i'll never do if u ain't been i'm tellin you 
2007,and then i think that we hit it off something proper like i'm at the bar with her and then i think that we gonna have fun at my spot tonight and then i think that uh-huh we gon have fun at my spot tonight oh yes 
2011,you said you'd go into bed soon so i snuck off to your bedroom and i thought i'd just wait there and i pretended i was sleeping 
2011,it's gotta be the crunkest it's gotta be the best the best love song she ever heard in her life i gotta let her hear the best love song she ever heard in her life and if you feel that way go ahead and kiss your baby 
2010,i throw my hands up in the air sometimes gotta let go i wanna celebrate and live my life cause i told you once 
2008,now i know that you want it you've indicated tell me what i gotta say to take you away with me to take you away 
0,she's the only one that i want by my side she's the only one that i believe can save my life she's higher than the sky the suns and the moon 
2014,i can't wait till you're gone away cause then i can move on then i can say i'm finally over you i can't wait till you're gone awau 
2011,i wanna see you moving like they're moving in jamaica pretend that i am dinner you can be my song shake up i throw my hands up if you believe in me now i keep my hands up and do it all for the now 
2010,cause i can't make you love me if you don't i will lay down my heart and i'll feel the power cause i can't make you love me baby i will lay down my heart and feel the power 
2007,wish me love a wishing well to kiss and tell a wishing well of butterfly tears a wishing well of crocodile cheers a wishing well of crocodile cheers uh 
2005,my love is always here for you oh so tell me what you want me to do tell me what you want me to do oh so tell me what you want me to do oh baby yeah 
2005,i saw you standing and i've dreamed of you ever since girl i want to know your name i wanted to get down and sweet talk you 
2014,free your mind and the rest will follow be colour blind don't be so shallow i can't change my mind and you can't change my colour before you can read me i know you can see me 
2007,where is the love love where is the love the love the love where's the truth y'all come on i don't know where is the love 
2008,talk body to me body talk talk body to me talk body to me body talk oh i like the way you walk baby 
2014,cause every time i close my eyes i think of you i still love you and i wanna be with you 
1964,under the boardwalk out of the sun under the boardwalk we'll be havin some fun under the boardwalk people walking above under the boardwalk we'll be making love 
2004,join the caravan of love stand up stand up every body takes a stand i'm your brother don't you know 
2001,it's 2 am i'm just gettin in about to check my message so i called her mother's house and asked has she seen my baby then a man said i just can't believe it 
2007,look what you're doing to me it's totally automatic all of my systems are down automatic automatic 
2008,but you keep frontin uh saying what you gon do to me uh huh i'm tellin you to loosen up my buttons baby uh huh saying what you gon do to me(uh huh 
2008,i can't take it any longer all we do is linger i just can't take your tears i just can't take these tears 
2002,under the boardwalk out of the sun under the boardwalk we'll be having some fun under the boardwalk boardwalk under the boardwalk boardwalk 
2003,kissing the cotton clouds arctic sheets and fields of wheat down through the heavens choke on the cotton clouds 
2008,i'm watching you all i'm seeing you sinking you're weighing the gold i'm watching you sinking 
2007,i built this thing for you who can take you higher than twin peak mountain blue oh well i built this thing for you and i love you true 
2010,"then you act like there's no room room for me or anyone ""don't disturb"" is all i see i'd fill the vacancy "
2011,i began to touch but you wouldn't let it and we begin to rock steady steady rockin all night long and we begin to rock steady rockin till the break of dawn you wanted me so much but i didn't get it 
2015,it's where i'm at it's the sound of teardrops falling down down i let another lover crash and burn yeah i let another lover crash and burn 
2005,two people living on the edge of life two people gotta stick together and love one another save it for a rainy day and give one another shelter on a rainy day 
1994,tonight i need your love don't talk about tomorrow right now i need your loving right now give it to me right now i want your loving 
1989,if you think that love is blind baby look me in the heart and you'll see that i'm so crazy about you baby and it's not in my mind - can't you look me in the heart look me in the heart and it's not in my mind - can't you look me in the heart look me 
1996,did you ever get this feeling could it ever be this easy never in your wildest dreams no no did it ever get this easy 
1996,tears will leave no stain for every light that fades hey now what we had is gone hey now love is lost and gained 
2003,please stick to the rivers and the lakes that you're used to i know that you're gonna have it your way or nothing at all but i think you're moving too fast the rest is up to me and you 
2007,no i don't want none of your time and no i don't want no scrub a scrub is a guy that can't get no love from me i don't want no scrub 
2002,find out who am i to be in the position to make me feel i'll make you feel unpretty too believe i'm trippin 
2001,"so i tried to ask him nicely when he planned to pay he said ""i doubt it'll be today"" things were getting serious i had to set him straight i sat him down and told him he played me for a fool "
2001,i do wonder if you feel the same way i do cuz i do wonder if you feel the same way i do and when he took his place to dance with me i felt fingertips watch me pop pop my hips as i dip and roll 
2009,we don't buy no drinks at the bar let me hear you say aah its loso aah aah aah aah we don't buy know drinks at the bar and we don't buy no drinks at the bar 
2015,but i never knew love would feel like a heart attack it's killing me swear i never cried so much cause i never knew love would hurt this fucking bad and it hurts cause i wanna leave 
2014,put your hands in the air if you're loving tonight keep your hands in the air if you're spending the night ooh nana now na na na all the problems you did have 
2004,a little anita will definitely set this party off right she said she wants some ready for the world some new edition and if you ain't got no man hop up on my brougham you gots ta roll with the plan 
2005,and be hopeful hopeful and he'll make a way i know it ain't easy but that's okay let's be hopeful i wish that we could hold hands 
2013,i see two of my bitches in the club i think these bitches tryna set me up little bitch she used to be my favorite told my old ho she my new bitch 
2003,i gotta real pretty pretty little thing that's waiting for me i just wanna take it nice and slow see i've been waiting for this for so long we'll be makin love until the sun comes up 
2004,or tryin to do what i'm doin but you can't my way my way my way my way oh my way 
2004,i just want you around(oh usher does cause i wanna feel you i just want you around i just want it baby i just want it baby 
2004,see her face whenever i i look at you this is why i just can't get with you you remind of a girl that i once knew you wouldn't believe all of the things she put me through 
2001,when you're on the phone if you miss a day without your friend you don't wanna have fun it's all you think about tell her i'm your man you're my girl 
2017,just when i thought i said all i can say man i'm thrown and i don't know what to do i guess i gotta give you part two of my man i'm throwed and i don't know what to do 
2007,got me feelin it this girl's got a hold on me i'm losing control this girl's got a hold i'm losin control this girl's got a hold on me 
2005,i was in love with you when we were younger you were mine my boo how i try to hide my boo you will always be my boo 
2010,now put it on me baby till i say oooo weee and tell me to shut up before the neighbors hear me this is how it feels when you do it like me we trading places 
2010,i know sorries just wouldn't do it why you just leave me just leave me be ooh her heart is obliterated i'm trying to get through 
0,i’ll get you hot i know you oh so well you know your daddy’s home daddy’s home and it’s time to play so it’s time to play said i’ll get you hot i know you oh so well so all my ladies say hey hey hey daddy daddy know what you like 
2010,there goes my baby you don't know how good it feels to call you my girl bet you ain't know that i be checking you out to get you all alone 
2009,i done turned into the man i done gave up errthing i had to as hard as it is i'm afraid i gotta say i done damn near lost my mama mama 
2010,tell your girls you're leaving i'll meet you in the lobby i'm so cold yeah you that hot tottie hot tottie thought i'd never fall in love thought i'd never fall in love 
2009,i see you out with all your friends baby come back to me i should've never set you free i know that you want me to pay for all the pain i've caused 
0,tonight i'm livin in a fantasy tonight don't you wanna come with me do you think i'm a nasty girl uh it's time to jam 
2006,you just call on me brother when you need a friend i just might have a problem that you'd understand lean on me when you're not strong i'll help you carry on 
2007,i must be doing something right i've got nothing left to prove and it's all because of you i know i must be doing 
1985,now you're here like you've been before that you give good love to me baby you give good love to me baby you give good love 
1994,give them a sense of pride to make it easier never to walk in anyone's shadows i found the greatest love of all inside of me the greatest love of all is easy to achieve 
0,when love was all we had worth giving loving you makes life worth living the nights we held on till the morning you know you'll never love that way again 
2004,of a love that's waiting there and if somebody loves you won't they always love you and i know that you still care for me ooh baby 
2004,i'm giving you everything i'm giving you everything whatever i'm your baby tonight you know boy i'm your baby tonight i'm your baby i'm your baby 
1990,my name is not susan so watch what you say if you still need her for the love you recieve 
2004,he's all i got he's all i've got he's all i've got in this world he's all i got he's all i got 
2001,a voice of love is crying out don't throw love away i wonder if i could be your miracle there's a miracle in store for you 
2009,you're the one that makes me feel brand new i've been to the bottom but i'm back on top and i'm feelin the rhythm 
2004,but it's okay i'm gonna make it anyway don't you dare come running back to me close the door behind you 
2004,what do you do to me look what you did to me i thought that you were someone who would do me right what you do to me 
2003,and the lord asks me what i did with my life cause your love is my love and the chains of amistad couldn't hold us and i'm sleepin in grand central station 
2004,i don't really need to look i don't wanna have to go i won't hold it back again you're the love i remember forever 
2001,why does it hurt so bad why do i feel so sad thought i was over you when i don't love you 
1996,with hope and faith and there will come a time and i'll be yours always but until that day comes at night i pray 
2002,party in the city where the heat is on welcome to miami bouncin in the club where the heat is on i'm goin to miami 
2002,here come the men in black men in black galaxy defenders oahhaoohh ohh the galaxy defenders show love to the black suit cause that's the men in 
2002,just cruisin somewhere to clear my mind i'm just cruisin roll tight passed the park where i used to play 
2007,i didn't mean to break your heart i didn't mean to break ya you probably think that i'm a fuckin jerk let's break it down 
2007,let me undo what i done before baby protect the love la la la la this time around lalala this time around 
2011,my girls pissed and my daughters run away i went clubbing til my world was revolving i ride this motherfucking beat like a tractor i went clubbin til my world was revolving 
