year,V1
2015,there's gonna be a heartache tonight a heartache tonight i know there's gonna be a heartache tonight i know so turn out the light and we'll get it right 
2006,she said i can be had but i can't be bought and i can be bad lord if i don't get caught but i'd rather be loved than left alone than be here in the middle some where between right and wrong 
0,hows it going might be what i'd say or maybe god i missed you since you went away your lookin well or go to hell might be what i'd say 
2010,it comes so easy after all we had i could love you with all my heart but the hardest part is i just can't love you back 
2012,it's hard to drive with her hand over here on my knee when she's all over me i'm all outta control yeah i know i'm all over the road i'm all over the road 
2012,it's alright to keep it light now mama don't you think we're having such a good time together and it's only just begun my heart's never smiled so hard baby loving you is fun it's fun 
2012,we can chase the wild dreams live like crazy just throw your arms around me i wanna fly so high that i'll never come down we can run like we won't run out of time are you with me 
2014,you call i say hello we love i live and never learn i crash i burn you leave i hurt 
2014,baby be my all night long be the buzz in my dixie cup my steady rockin til the sun comes up you know i really love to watch you dance 
2008,you turn me on like a radio then baby then you play me soft and low you know how to make the music flow deep in my soul baby you know just how to keep the signal strong you got me tuned in all night long you know how to make the music flow down deep in my soul 
2005,and up ahead's another town that i'll go walking through in the cold kentucky rain and up ahead's another town that i'll be walking through in the cold kentucky rain oh 
2005,i get these suspicions even though i know that you love me baby suspicions i can't help it you're just so good lookin i'm afraid somebody's gonna steal you away from me 
2008,well the midnight headlight blind you on a rainy night but i gotta keep rollin lookin for a sunny day lookin for a sunny day yeah 
2006,i'm an american boy my older brother was a gi joe red white and blue from my head to my toes i'm an american boy yeah 
2005,i have all i've waited for i could not ask for more than this time together i could not ask for more than this time with you is right where i'm meant to be 
2011,"ohhh i can hear em playin i can hear the ringin of a beat up ol guitar ohhh i can hear em singin ""keep on dreamin even if it breaks your heart"" "
2011,go wherever all these kisses lead and say goodnight oh go wherever all these kisses lead and say goodnight say goodnight 
2015,i said let me be there in your morning let me take you to that wonderland that only two can share all i ask you is let me be there let me be there in your morning 
2014,pretty paper pretty ribbons of blue wrap your presents to your darling from you pretty pencils to write i love you hoping that you won't pass him by 
2004,sweet dreams dreams of you every night i go through why can't i forget you and start my life anew why can't i forget you start loving someone new 
2007,please release me let me go release me and let me love again please release me let me go so release me and let me love again 
2011,all the crazy in my dreams she knows the man i ain't she forgives me when i can't that devil man naw he don't have a chance 
2011,when i think about you i think about seventeen i think about my old jeep i think about the stars in the sky like a soundtrack to a july saturday night springsteen do you think about my old jeep think about the stars in the sky 
0,that was a cold one i never will get back yeah she had to leave did she have to leave me one beer short of a twelve pack it ain't the first time or last time i watched love walk out but it's damn sure the one time i still ain't forgot about 
2013,i wanna be your friday night sweet ride oh your friday night hey your friday night your friday night 
2015,it's a song about a girl the one you can't forget you think it's gonna be a hit ah it's a song about you oh yeah 
1996,my mother says i'm crazy cause you know i ain't no fool and gonna set my watch back to it cause you know that i've been through it 
1986,she's waiting right there to catch me oh she's a miracle a miracle to me oh she's a miracle a sight to see she's a miracle a miracle 
1986,if you're so inclined to i could get used to you oh darling you're so fine i could grow accustomed to 
1993,all i really need is honesty just exactly how i feel i'd trade a million pretty words for one touch that is real from someone with a strrong heart(strong heart)a gentle hand 
2007,she's a woman a child and a state of grace she's a wild one running free they think she's too young she's a womana child and a state of grace 
2007,take another little piece of my heart i know you will you know you got it if it makes you feel good so good take another little piece of my heart now baby take another little piece of my heart now baby yeah take it 
1995,momma's little angel waking up in someone else's dream waking up in someone else's oh in someone else's dream 
1995,you're my ace in the hole now honey and i'm your lady luck pack a few things and a little money and put it in the truck 
1995,i keep on givin i like happy endings but i can't do that anymore i can't do that anymore 
1999,i stare through this windshield i would fly to you and lie beside you as you dream feelin you near me with so many miles in between 
2005,how can you just walk on by without one tear in your eye don't you have the slightest feelings left for me did you forget the magic 
2005,cause you're mine that's all i need to know it's so right cause i've got you to hold i'm the lucky one 
2007,so let it rain let it fall oh let it rain let it fall 
2007,i get lost when everything i have doesn't mean a thing if it's without you i wanna stay lost 
2009,sweet dreams about you you don't love me it's plain i should know you'll never wear my name why can't i forget the past 
2008,i wonder who's stepping into my shoes who can he be i can tell by your eyes our love has died and it's over for me 
2008,cause we gotta little ol convoy rockin through the night yeah we gotta little ol convoy ain't she a beautiful sight cause we gotta mighty convoy rockin through the night yeah we gotta mighty convoy ain't she a beautiful sight 
0,baby you a song yeah when i first saw that bikini top on her every little farm town with you so baby you a song 
2012,the moon comes up and the sun goes down and that fireball whiskey whispers it’s a feelin alright saturday night and that’s how we do it ’round here 
2013,this is how we roll we hanging round singing out everything on the radio this is how we ride we slingin up the mud cuttin through the countryside baby 
2014,lime on the rim of that dixie silver smokin up a faded out 4x4 i brought the songs and you brought the party that anything goes on a friday night 
2014,all i wanna do today is wear my favorite shades and get stoned that's what this day is for and all i wanna do is lace my j's and lace some jack in my coke work on my laid back ain't nothin wrong 
2014,red roads clay you grew up on you circled up on that you run up you grew up on 
2011,a buncha girls looking for a good time like a buncha girls like a buncha girls like a buncha girls nothing drives the boys straight out of their minds 
2014,aw its a helluva ride yeah it's a helluva life it's a helluva ride yeah it's a helluva life to a song that's playin it's the perfect combination it's a helluva ride yeah it's a helluva life it's a helluva life 
2009,now that you're gone all that's left of the dreams i hold if you were still here with me i wait in the darkness of my lonely room 
2008,why should i keep loving you when i know that you're not true when you're the blame and why should i call you're name 
2007,startin today all i'm gonna be is her man cause i've been a wild catter and a go-go getter i'm even more than i can stand but startin today all i'm gonna be is her man 
2007,if it was a drink it would be a strong one if it was a sad song it would be a long one if it was a color it would be a deep deep blue but if we're talking bout a heartache it would be you 
0,"should i run into you ""hows it going"" might be what i'd say but god i've missed you and thens there times i've come so close "
2007,in the shadows so you shine and i will prove my love until you're sure that i'm the one 
2008,here comes that rainy day feeling again blue eyes crying in the early morning rain they go on and on and there's no two the same oh how i wish i could blame all these songs about rain 
2008,feel the music playing soft and slow you and me and the lights down low and when we wake up in the morning nothing on but the radio 
2008,but it's not so bad you're only the best i ever had you don't want me back you dont want me back 
2007,i got lightning in my vains all tangled up with you and tryin to catch my breath i can't find a feelin like that i've done it all i've seen it all but i can't find a feelin like that 
2015,every storm runs runs out of rain just like every dark night turns into day every heartache will fade away just like every storm runs runs out of rain 
2013,pieces of my soul pieces that i'm gonna be i gave a lot to lovers pieces 
2003,and now i'm glad i didn't know the way it all would end the way it all would go i could have missed the pain but i'da had to miss the dance hey who's to say you know i might have changed it all 
2006,and it would sure embarrass her when i came in from working late and honey i miss you and i'm being good and i'd love to be with you 
2009,and leave you in this world alone i know you'll have fun at my farewell party i know you'll be glad when i'm gone 
2005,i still recall the morning that i met you just like a fool i thought that i could please you with a hurtin head and a half a pint of wine the cabin that i built in west virginia 
0,cause i've got memories to burn please don't make me have to think about you when you're gone i've had enough to think about before you came along if you're just makin memories you'll have to wait your turn 
2014,what i feel tell me what is my life without your love if i give my love now to everyone like you oh tell me what is my life without your love 
2007,i live for you all this time my thoughts return to you give my love that is all i can do wait in line til i feel you inside 
2007,that woman that i had wrapped around my finger just a come unwound she kicked my out of the house and well i'm gonna be 
0,and if you're thinking you want a stranger if you're thinking you want a stranger you're gonna see a change in me and no more doin you wrong 
2007,on a hidden beach under a golden sun and loved the world away and as we looked into each others eyes we found our bodies lost in paradise 
2009,that's easy to see i wish you still wanted me it's easy to see its easy to see 
0,i don't mean to pry it's just that i noticed you goin out of your mind let's fall to pieces together why should we both fall apart right here in each other's arms 
2004,does fort worth ever cross your mind you left me here to be with him in dallas and i know it hurt you at the time but i wonder now if it makes a difference 
2007,and my heart is sinking like the setting sun it's time to say goodbye to yesterday and as the credits roll a sad song starts to play oh the last goodbye's the hardest one to say 
2007,yeah they call me the fireman makin my rounds all over town well everybody'd like to have what i got i can cool em down when their smolderin hot 
0,every man has a dream and you made mine come true how it happened i don't know or care wrapped in the arms of love is where i'll be for all the world to see you're something special to me 
0,cause nobody in his right mind would've left her i had to be crazy to say goodbye nobody in his right mind would've left her even my heart was smart enough to stay behind 
0,it ain't cool to be crazy about you to let you know i care like i do it ain't smart to be so reckless with my heart believe me it ain't cool 
2004,and texas is the place i'd really love to be but all my ex's live in texas and that's why i hang my hat in tennessee therefore i reside in tennessee 
2004,am i blue yes i'm blue it started the day i lost you nobody ever missed somebody like i do i couldn't get you on the line 
1998,i've got some ocean front property in arizona from my front porch you can see the sea if you'll buy that i'll throw the golden gate in free yeah if you'll buy that i'll throw the golden gate in free 
2004,and the sky turned baby blue baby blue was the color of her eyes like a breath of spring she came and left and i still don't know why so 
2009,i told her i wouldn't miss her at all i couldn't care less famous last words of a fool you won't break my heart 
0,wondering if she'll come back this time i dont know after she packed when she looked back there were no tears in her eyes and that's got me worried all the times before she'd break down and cry 
0,i just called to say there's not a day that you don't cross my mind so what's going on in your world it sure is lonesome in mine just tell me that you're happy and i'll hang up the phone i just wondered if you had somebody new after all of this time 
0,how could you do what you gone and done to me i wouldn't treat a dog the way you treated me but that's what i get my heart agrees it seems to think that i should 
2004,"he said ""let me tell you a secret about a father's love i said ""let me tell you a secret about a father's love i said ""daddies don't just love their children they said ""let me tell you a secret about a father's love "
2004,but if i know me and i'll be sorry and i'll come running back to you if i know me 
2004,oh you know me better than that you know the me that gets lazy and fat you know i was raised on a farm and that i love her cat 
1991,lord i thought i would cry i hate to think it's all over i've grown so used to you somehow but i'm nobody's sugar daddy now 
2007,she's outta here she disappeared without a trace more or less unimpressed by the tears on my face her destination unknown she just dropped out of sight last seen headin right on out of my life 
1992,i'll take her back again one more time but any fool knows that there's no way to win here we go again she'll break my heart again i'll play the part again one more time 
0,"i'd like to have that one back never known someone so true and if my lips had said ""i'm sorry"" but now i find my poor heart saying ""i'd like to have that one back"" "
0,and i'm sorry but i hope you realize you can't make a heart love somebody you can tell it what to do but it won't listen at all you can lead a heart to love but you can't make it fall 
2007,adalida pretty little cajun queen you're every young mans dream adalida i'd walk through the hurricane to stand beside ya sweet adalida i'd swim the ponchartrain 
2004,"then she smiled and said ""the invitation's open cuz you look just like what i've been waiting on so i said ""why don't we take then she smiled and said ""the invitation's open cuz u look just like what this matter somewhere else and pick right up "
2004,don't save me tonight sos in this situation means she's out of sight so this is the big one 
2004,next day i chased her round the playground and if you do well then don't be afraid to take me by the hand i think this is how love goes 
1996,sayin i've been lookin for you love surprise your new love has arrived one day you're givin up the dream and the next you're pickin out a ring 
1996,i get carried away by the look by the light in your eyes i get carried away nothing matters but bein with you like a feather flyin high up in the sky on a windy day i get carried away 
2004,he said i'm sorry it's come down to this there's so much about you that i'm gonna miss but it's all right baby if i hurry i can still make cheyenne he said i'm sorry it's came down to this 
1996,i took her to the end of the rainbow i thought i was king of the mountain now i'm here alone after leavin her lonely lord i'm livin with the memory i know i can't kill 
2008,that's around about the time my tears start falling down cause she's not around i come unwound and my heart breaks yeah i still miss her in a round about way 
2004,i left the courtroom and went straight to the church we buried the plans that we made and tonight i'm alone and afraid all my friends say i'll make it alright 
1998,i want to dance with you twirl you all around the floor that's what they intended dancin for i want to dance with you hold you in my arms once more that's what they invented dancin for 
2008,true like the sun comin up each mornin bright as the light in a baby's smile right as the rain fallin from the sky girl my love for you is true 
0,this kinda situation has to pass this chance encounter has to be the last to take it further we would be remiss we really shouldn't be doing this we'd each be hurting somebody else if we don't say our good-byes real fast won't even think about a good-bye kiss we really shouldn't be doing this 
2007,life could never be the same without you love was never really love without you here beside you is really where it's at what do you say 
2008,jingle around the clock mix and a-mingle in the jingling feet that's the jingle bell that's the jingle bell rock 
2007,if you can anything else you can see yourself clear if you can do anything else do it but if you can't 
2004,i've been dreaming day and night about the fun we've had just me and you doing what i've always wanted to i'm the luckiest boy alive of being like you 
2008,straight in a straight line you can't get here fast enough find a truck and fire it up lean on the gas and off the clutch leave dallas in the dust i need you in a rush 
2008,there's a difference in you can't have it all there's a difference in livin i thought i was living 
2007,with wheels and we ride chasing the sun today we're just outlaws out on the run 
2003,love is so beautiful but when it is like hers and mine tell me something bad about tulsa how those old oil wells smell in the wind 
0,i'll see you on the other side sometimes it seems that i don't have a prayer let the weather take me anywhere so i'll see you on the other side 
2007,let herself go to new york city a week at the spa came back knocked-out pretty when he said he didn't love her no more she let herself go on a singles cruise 
2006,"""that picture from our honeymoon she said ""give it away"" she said ""just give it away"" well i can't give it away "
2006,i didn't have to turn my head whenever you walked in bout to get you off my mind i see your face and then i'm wrapped around your pretty little finger again 
2007,and you can't tell them nothin and i tell you right now girls but how bout them cowgirls but you can't beat their lovin 
2008,i still raise a little cain with the boys sometimes i feel like jesse james still tryin to make a name knowing nothin's gonna change what i am it don't show what's deep inside or read between the lines 
2008,i saw a flower growing in the middle of the sidewalk i've been to church i've read the book i'd just slow down to stop and stare 
2009,when i get off of work on friday after working like a dog all week cause i need a little twang some peddle steel whining like a whistle of an old freight train i need a little twang twang twang 
2009,i'm livin for the night the pain that came with your goodbye every night i venture out into those neon arms that hold me tight i'm livin for the night i'm livin for the night 
2009,"life's not the breaths you take the breathing in and out but the moments that take your breath away he said ""i told you dad you didn't have to come"" "
2015,it should just happen like this give it all we got tonight that's all we have in this life drink up this love c'mon give it all we got tonight 
2015,let it go sometimes you gotta let it go you never know sooner or later that sun's gonna shine let it go you really gotta let it go 
2015,freedom is the miles i'm rollin on out here cruisin to a backroad song i feel the wheels like a melody like a radio dialin in strong freedom is the miles we're rollin on 
2004,and i keep my christmas lights on and i know all the words to every charlie daniels song let me get a big hell yeah from the redneck girls like me and i know all the words to every ol bocephus song 
2008,but there's something i'm wanting to tell you i didn't know god made honky tonk angels you gave up the only one that ever loved you and went back to the wild side of life 
2006,i got a feelin called the blues oh lord lord i don't know what i'll do lord i love to hear her when she calls me sweet da-a-addy lord i'm nobody's sugar daddy now 
2005,your cheatin heart will tell on you you'll toss around you'll walk the floor the way i do 
2015,poor ol kaw-liga he never got a kiss poor ol kaw-liga he don't know what he missed is it any wonder that his face is red kaw-liga that poor ol wooden head 
2005,when you are sad and lonely and have no place to go call me up sweet baby and bring along some dough honky tonkin honey baby we'll go honky tonkin round this town 
2014,move over little dog cause the big dog's movin in that second wife of mine she wouldn't let me in i said move it on over scoot it on over move over old dog the fat dog's movin in 
2005,there's just something about a spray of roses to a woman they say more than man can say after what i've done you may not keep the roses but i just thought i would sent them anyway 
2014,if this is the promised land i've had all i can stand and i'm headed back below that dixie line well if this is the promised land i've had all i can stand oh i'm stuck up here an got dixie on my mind 
2015,because you can't stomp us out and you can't make us run cause we're them old boys raised on shotguns we say grace and we say ma'am cause you can't stomp us out and you can't make us run 
2014,when you are sad and lonely and have no place to go we'll go honky tonkin round this town when you and your baby have a fallin out just call me up sweet mama and we'll go steppin out 
2014,no the kind of game i'm lookin for is not that hard to snare but they can be more dangerous than a big old grizzly bear gonna go huntin tonight lord but i ain't takin no gun i'm gonna go huntin tonight lord but i ain't lightnin no gun 
2014,and he been known to get out of his mind why don't you leave them boys alone let em sing there songs if you don't like the way they sing who's gonna cast the first stone one more time ernest 
2014,i never let a woman get the upper-hand lord i don't know now what i'ma gonna do the man of steel's done got the blues lord i don't know now what i'm going to do 
1993,we cooked the pig in the ground got some beer on ice hey this is ol hank ready to get your summer started i cooked a pig in the ground we got some beer on ice hey hey this is rock'n randall hank ready to get the summer time started 
2014,oh city girl to get to you oh darlin major moves just for you oh city girl just for you oh darlin major moves to get to you 
0,and i ain't jr you ain't suellen we're just a man and a woman holding things together and this ain't dallas this ain't dynasty and i ain't jr and you ain't suellen 
2015,hey i'm catchin these fish like they're goin out of style i'm drinkin this homemade wine now if the sun don't come up tomorrow people i have had a good time catchin these fish like they're goin out of style drinkin this homemade wine all the time if the sun don't come up tomorrow people i have had a good time 
2015,we are the pride the sons and the daughters we don't wear chains and spikes cause we like our country 
2014,"if the south woulda won we’d a had it made i'd prob’ly run for president of the southern states the day <a href=""/wiki/elvis_presley"" title=""elvis presley"">elvis</a> passed away would be our national holiday hey if the south woulda won we'd had it made "
0,with a little less talk a little less talk a lot more loving to the main attraction 
2015,and she knows the hell i'm going through in this world and he want's 
1987,"delta dawn what's that flower you have on and did i hear you say he was a-meeting you here today to take you to his mansion in the sky she's forty-one and her daddy still calls her ""baby"" "
2011,she's a cat 5 kind keeps you up at night i'm gonna wish i had a storm warning i'm gonna wish i had a little heads up i got a feelin by the time the night finds the morning 
2011,cause i wanna wrap you up i wanna make you feel wanted when i kiss your lips cause baby i wanna make you feel wanted 
2011,if you're gonna be somebody's mistake if you're gonna be somebody's first time somebody's last time baby be mine oh be mine 
2011,i'm gonna have a real good view yeahhh i'll go anywhere girl i'll swear i'll take you there 
2011,never gonna grow up we were shinin like lighters in the dark yeah caught in a southern summer barefoot blue jean night whoa-oh never gonna grow up 
2011,she was the one that got away the one that wrecked my heart i should've never let her go yeah she was the one that got away 
0,she was nine years old when i first met her she's got a mind of her own they can tell her she won't but she will anyway 
0,you're becoming someone i just could not live without i was so afraid i'd spend my whole life not knowing how this feels oh no i don't think i will i could close my eyes and just pretend i don't feel the way i feel 
2008,it's a whistle in the wind ain't no one there to care where i've been i'm hummin on that lonesome song again there's no one there to sing to in the end 
2015,more stars than what i'm seeing more hope for what i'd find behind that door like i'm the one that he's been looking for and i know he's the right guy 
2011,why you wanna why you gotta tell me that i'm looking good like you don't know i'm coming unglued keep wanting you 
1986,i'll need someone to tell me that i'll get over you and i'll need a friend to lean one cause i'll need someone to hold me when i cry 
1999,i know you'll be holding me tight you're the one who took my heart and my soul you walk away and left me out of control hoping you'll love me again 
2007,when you take me home tell me a lie you'll be long gone tomorrow and you won't have to see me cry 
1999,that you don't know love till it's chilled you to the bone you don't know love no you don't know love 
0,so let's stop talking about it let's stop talking about it can't we stop talking about it i can't take any more 
1999,but you know that it's just my point of view but i love you still i love you like a fool but i i love you still 
2010,yeah i'm chilling on a dirt road memory lane up in the headlights i'm turning off a real live drive and that's right i'm hitting easy street on mud tires let's ride 
2011,oh baby you can find me in the back of a jacked up tailgate and i'll find peace in the bottom of a real tall cold drink 
2012,ride this chevy down a little back road get a little closer turn up the radio put your pretty pink toes on the dash sweet tan little thing with nothing to do 
2012,hurry up girl i hear it coming sound of steel and old box cars the thought of you is driving me insane come on baby lets go listen to the night train 
2012,1994 joe diffie comin out my radio i'm just a country boy with a farmer's tan so help me girl i'll be your pick-up man how bout a night to remember and a fifth of goose 
2014,laying right here naked in my bed i'm just doing my thing you love it when i sing laying right here dreaming in my bed 
2007,long as i can beat the train and they got a passing lane baby i ain't gonna miss a thing life's too fun and i'm too young and the night ain't over yet like i said i can sleep when i'm dead 
2007,baby just look at us all this time and we're still in love living our dreams has shattered all doubts living our love song just living our love song 
0,i said i'm from the front pew of a wooden white church where moms and dads were high school flames but that's where i'm from it's where i'm from 
2009,"""it doesn't matter what you've done i still love you and honey if it's you we've got a lot of making up to do and i can't hug you on the phone so hurry home"" it doesn't matter what you've done i still love you "
2008,still i'm not happy don't you see big long cadillac tailor-mades upon my back still i want you to set me free though you've given me everything money can buy 
0,i'm just tryin to write the story my life you know all about this dream i gotta chase i get a little closer every day i'm not that far away 
1990,and feelin good was easy lord when he sang the blues feelin good was good enough for me good enough for me and my bobby mcgee you know feelin good was good enough for me mm-hmm 
0,to fool you to be with him when he should be with you so i called you when i don’t wanna be that girl 
2012,it's the right time jingle around the clock oh mix and a-mingle in the jingling feet yeah what a bright time 
0,baby's begged me not to go she said love and happiness now she's gone and i'm to blame what's made milwaukee famous 
1994,can't see it with your eyes hold it in your hand but like the wind it covers our land it can lift you up it can let you down take your world turn it all around 
1997,lived a man called doc milsap and his pretty wife hanna well they raised up a son who could eat up his weight in groceries named him after a man of the cloth lived a cat called doc milsap and his pretty wife hanna 
2007,i'm not lisa my name is julie lisa left you years ago my eyes are not blue but mine won't leave you i'm not lisa 
0,there's more to me than you well i'm alright i know i'll make it through cause there's more to me than you 
1991,come monday it'll be all right come monday i'll be holding you tight i spent four lonely days in a brown la haze and i just want you back by my side 
0,she's got you he's got you i've got your memory i've got your class ring 
2003,stay right where you are i like it this way i haven't felt like this i know everything's going to be okay 
2003,paper angels you're in my thoughts and prayers remember god's right there he's asking all of us to help take care of his paper angels everywhere 
2003,you are my love you are my life you are my world i love everything you are 
2003,the times that he thought do you love me too the day that he died he looked up above the preacher 
2010,chorus i will i will give up my life for you if you want it give you my heart you already own it give up my life for you if you want it 
2009,when i feel cold you warm me and when i feel i can't go on you come and hold me and when you feel you can't go on 
2006,she walks these hills in a long black veil visits my grave when the night winds wail nobody knows but me she stands in the crowd she sheds not a tear 
2006,i see them everywhere i miss those arms that held me i wonder if she's sorry for there's someone for me somewhere 
2006,i don't care who's right or wrong let the devil take tomorrow and tomorrow's out of sight help me make it trough the night 
2001,and i said hey ramblin boy now won't cha settle down cause i'm the number one fan of the man from tennessee la can't be your kinda town no no i'm the number one fan of the man from tennessee 
1990,ooh-ooh love hurts but i know it isn't true love is just a lie yeah but i know it isn't true 
2009,my heart is on fire my soul's like a wheel that's turning my love is alive but hold on how to that feeling 
1998,home was a swimming hole and a fishing pole and the feel of a muddy row between my toes home was an easy chair with my daddy there and the smell of sunday supper on the stove my footsteps carry me away but in my mind i'm always going home the straight and narrow path he showed me turned into a thousand winding roads 
2009,"for a little cash i gotta two-tone nash out behind the barn if the devil danced in empty pockets he'd have a ball in mine i'd raise some loot in a three piece suit give em one dance for a dime then above the racket a voice in my jacket said ""i'll tote the note"" "
2002,there's nothin i wouldn't do if you want me to but i'd rather stay around and love you but if it takes good-bye to make you happy then i'll just walk away if you want me to 
2002,i'm gonna find me a new way to light up an old flame with a little bit of luck and a hug there's gonna be a big change i've got a strong desire to start the kind of fire i'm gonna find me a new way to light up and old flame 
2009,so here's to all the soldiers and spit against the wind and those who wait forever for ships that don't come in 
2009,did i leave the door wide open should i put my arms around you is it my imagination a notch or two 
1998,prop me up beside the juke box if i die lord i want to go to heaven but i don't want to go tonight fill my boots up with sand put a stiff drink in my hand prop me up beside the jukebox if i die 
1998,in john deere green and the whole town said that he should have used red and the whole town said the boy should have used red and the whole town said the fool should have used red 
1993,you'd never know it now but i used to have it all a swing set and a plastic pool a shaggy dog that lived to fetch a ball and to think that i once had it all in my own backyard ohh you'd never know it now but i used to have it all 
2002,cause and effect chain of events welcome to the earth third rock from the sun heads for a semi-truck jumps the curb cops ring up the mayor says there's panic in the street 
1998,you can set my truck on fire and roll it down a hill and i still wouldn't trade it for a coupe de ville i met all my wives in traffic jams there's just something women like about a pickup man 
2002,you've gone too far each time we touch i know ive never been so loved and i can't help myself 
1998,they gotta love bigger than the beatles they gotta love takes em higher than the eagles na na na na yeah yeah yeah but he thinks she's as pretty as a picture 
1998,she put a hurtin on this old cowboy broke my heart like a little play toy the night she left me in amarillo i cried crocodile tears in my pillow 
1999,dim the lights lock the door spread your pictures all come floodin back cause it ain't easy being strong and when i can't forget your gone i just surrender and have myself a night to remember 
2001,there you are with your hair all down what a beautiful sight in the moonlight you let me know that for all my life 
2010,you make me dance like a fool oh you make me smile smile like the sun oh you make me smile 
2002,sometimes the things you think would never happen happen just like that i've learned to never underestimate the impossible and the day we graduated he stood up to say 
2002,here's to the past they can kiss my glass here's to the girl who wrecked my world i watched em drive away over the hill not against her will and i've got time to kill 
2002,she only smokes when she drinks she only drinks now and then but it's not what you think and she only smokes when she drinks 
2009,he just walked away that old man quit trying he just turned away what if god quit trying 
0,what's a guy gotta do to get a girl in this town don't wanna be alone when the sun goes down just a sweet little somethin to put my arms around there ain't nothin in my past that i'm tryin hard to hide 
2005,with a big ol heart with a big ol smile he'll fill her world with laughter size matters size matters 
2005,"she'll start by kicking out of her shoes lose an earring in her drink leave her jacket in the bathroom stall tomorrow she'll say ""oh what have i done"" "
0,my oh my you're so good looking hold yourself together like a pair of bookends but i've not tasted all you're cooking who are you when i'm not looking 
0,opportunity knocks and i miss it if i wanna kick back and kill a little time like she ain't got enough of her own business i don't have a lot of kids and a mrs 
2009,gimmie that girl with the hair in a mess gimmie that girl gimmie that girl lovin up on me old t-shirt and a pair of jeans 
2005,baby i'm yours i'll love you always i'm gonna stand by you until the end of time remember all of the good things 
2005,would you catch a fallen star before he crashes to the ground pick him up and take him home and he'll bring his old guitar sing a golden oldie song if you'll catch a fallen star sing a golden country song if you'll catch a fallen star 
2006,your gonna drive yourself crazy and you know that it's true wild and blue they could just take you up yonder honey you're already wild and blue 
1991,when you get on the whiskey when you get on the whiskey let somebody else drive started drinkin on friday and by saturday nite had be blowin through a tube charg'd with dui cuff'd and book'd and thrown in a cell 
1998,but don't ask her on a straight tequila night she'll start thinkin about him and she's ready to fight on a straight tequila night don't ask her on a straight tequila night 
2002,if you don't want to drown that's draggin you down it's pulling you under and you keep hangin on 
1998,"so blow blow seminole wind i'm callin to you like a long lost friend but i know who you are and blow blow from the <a href=""http//enwikipediaorg/wiki/lake_okeechobee"" class=""extiw"" title=""wikipedialake okeechobee"">okeechobee</a> "
2002,god never wanted me to have a woman like that i guess but i've got the mornin sun i've got the evenin breeze i got the woman that i love lyin close to me i got the moon and stars above and i've got it made 
2002,i feel in the water i can't believe you're gone i thought you could do no wrong til i fell in the water 
1998,and i wish i coulda been there yea i wish i coulda been there i wish i coulda been there for that i wish i coulda been there for that 
1998,oh and i've heard it before time and time again you say it's the last time but it never ends you bend it until it breaks it's plain to see you don't care about me 
2006,it's the light in your eyes hey it's good to be back home again feels like a long lost friend yes and hey it's good to be back home again 
0,thank god i'm a country boy well i got me a fine wife i got me old fiddle thank god i'm a country boy wooh wooh thank god i'm a country boy yes 
0,like a night in the forest like a walk in the rain like a storm in the desert come let me love you 
2007,to work in the service of life and the living aye calypso the places you've been to the things that you've taught us the stories you tell the things that you've shown us the stories you tell 
2003,life's a dance you learn as you go sometimes you lead sometimes you follow don't worry bout what you don't know there's a time to listen a time to talk 
2003,and i like the way your eyes dance when you laugh but i love the way you love me heart and soul so completely i love the way you love me 
2003,i swear by the moon and stars in the sky i'll be there i'll love you with every beat of my heart 
2003,but she thinks i could rope the moon when i think it's out of reach she thinks i could rope the moon cause she thinks i could rope the moon 
2003,if you've got love you can move a mountain a little bit further down the line you can do it all at once or one rock at a time that's what you can do if you've got love in your heart 
1995,teach you bout the finer things in life then let me show you darlin a little cowboy love country love songs you'll change your mind let me show you darlin a little cowboy love 
2003,i can love you like that i will make you my world i would give you my heart be all that you need 
1995,i fall a little harder every time i drop but i keep reaching cause i can't stop holdin on to something that keeps letting me go i promise her i won't be 
2003,she's gotta be strong though it's nothin like she had planned she's gonna be okay she's still sifting through the ashes of a love that's been and gone 
2003,get scattered by the wind tossed upon the waves maybe call you what's a love without desire 
2003,well how was i to know in a poor boy like me you walk out of my dreams you took my hand and led me out the door 
2009,and once in a while you feel close enough to touch i miss you a little since you've been gone a few little memories keep hangin on i miss you a little i guess you could say 
2003,hold on to me when your world's turnin cold you're hopin prayin tryin so hard to believe and you don't know if you can hold on to your dreams you can blind me with your light 
1999,i get to come home to you but i get to come home to you and you are where my heart is and i know at the day's end 
2003,but no matter what she believes in me she's the closest to heaven i'll ever see she'll always be an angel in my eyes an angel in my eyes 
2004,i fold it up and put it in my shirt and they all laugh cause she calls me honey funny when a soldier cries and i just wipe my eyes i fold it up and put in my shirt get back to work 
2010,i ain't missing you at all since you've been gone away no matter what i might say no matter what my friends say 
1999,north to alaska go north the rush is on big sam left seattle in the year of 92 where the river is winding big nuggets they're finding north to alaska we've gone north the rush is on 
2007,we fired our guns and the british kept a-comin we fired once more and they began to runnin fired our guns and the british kept a-comin and when we touched the powder off the gator lost his mind 
2007,i was lookin for love in all the wrong places hoping to find a friend and lover hoping to find a friend and a lover lookin for love in all the wrong places 
2010,i'm a prisoner of hope just trying to win the smile in her eyes the touch of her skin she would discount me as one of her friends with her in my arms and her by my side with her in my days and her in my nights 
1999,i ain't workin here no more my woman done left and took all the reasons i was working for as i'm walkin out the door 
2006,you to dance with me tonight dance with me once again darlin though you no longer be mine dance with me just one more time 
